#         T/K          U/kJ          H/kJ      S/J*K^-1
 3.555000E+02  3.189076E+01  3.189289E+01  9.219943E+01
 3.557500E+02  3.190395E+01  3.190609E+01  9.223653E+01
 3.560000E+02  3.191717E+01  3.191930E+01  9.227366E+01
 3.562500E+02  3.193040E+01  3.193253E+01  9.231081E+01
 3.565000E+02  3.194364E+01  3.194578E+01  9.234798E+01
 3.567500E+02  3.195691E+01  3.195904E+01  9.238518E+01
 3.570000E+02  3.197019E+01  3.197233E+01  9.242240E+01
 3.572500E+02  3.198349E+01  3.198563E+01  9.245964E+01
 3.575000E+02  3.199681E+01  3.199894E+01  9.249691E+01
 3.577500E+02  3.201015E+01  3.201228E+01  9.253420E+01
 3.580000E+02  3.202350E+01  3.202563E+01  9.257151E+01
 3.582500E+02  3.203687E+01  3.203901E+01  9.260885E+01
 3.585000E+02  3.205026E+01  3.205240E+01  9.264622E+01
 3.587500E+02  3.206367E+01  3.206581E+01  9.268361E+01
 3.590000E+02  3.207710E+01  3.207923E+01  9.272102E+01
 3.592500E+02  3.209054E+01  3.209268E+01  9.275846E+01
 3.595000E+02  3.210401E+01  3.210614E+01  9.279592E+01
 3.597500E+02  3.211749E+01  3.211962E+01  9.283341E+01
 3.600000E+02  3.213099E+01  3.213312E+01  9.287093E+01
 3.602500E+02  3.214451E+01  3.214664E+01  9.290847E+01
 3.605000E+02  3.215805E+01  3.216018E+01  9.294603E+01
 3.607500E+02  3.217160E+01  3.217374E+01  9.298362E+01
 3.610000E+02  3.218518E+01  3.218731E+01  9.302124E+01
 3.612500E+02  3.219877E+01  3.220091E+01  9.305889E+01
 3.615000E+02  3.221239E+01  3.221452E+01  9.309656E+01
 3.617500E+02  3.222602E+01  3.222815E+01  9.313426E+01
 3.620000E+02  3.223967E+01  3.224181E+01  9.317198E+01
 3.622500E+02  3.225334E+01  3.225548E+01  9.320973E+01
 3.625000E+02  3.226703E+01  3.226917E+01  9.324751E+01
 3.627500E+02  3.228074E+01  3.228288E+01  9.328532E+01
 3.630000E+02  3.229447E+01  3.229661E+01  9.332316E+01
 3.632500E+02  3.230822E+01  3.231035E+01  9.336102E+01
 3.635000E+02  3.232199E+01  3.232412E+01  9.339891E+01
 3.637500E+02  3.233577E+01  3.233791E+01  9.343683E+01
 3.640000E+02  3.234958E+01  3.235172E+01  9.347477E+01
 3.642500E+02  3.236341E+01  3.236555E+01  9.351275E+01
 3.645000E+02  3.237726E+01  3.237939E+01  9.355075E+01
 3.647500E+02  3.239113E+01  3.239326E+01  9.358878E+01
 3.650000E+02  3.240501E+01  3.240715E+01  9.362685E+01
 3.652500E+02  3.241892E+01  3.242106E+01  9.366494E+01
 3.655000E+02  3.243285E+01  3.243499E+01  9.370306E+01
 3.657500E+02  3.244680E+01  3.244893E+01  9.374121E+01
 3.660000E+02  3.246077E+01  3.246290E+01  9.377939E+01
 3.662500E+02  3.247476E+01  3.247689E+01  9.381760E+01
 3.665000E+02  3.248877E+01  3.249090E+01  9.385584E+01
 3.667500E+02  3.250280E+01  3.250493E+01  9.389411E+01
 3.670000E+02  3.251685E+01  3.251899E+01  9.393241E+01
 3.672500E+02  3.253092E+01  3.253306E+01  9.397074E+01
 3.675000E+02  3.254501E+01  3.254715E+01  9.400910E+01
 3.677500E+02  3.255913E+01  3.256127E+01  9.404749E+01
 3.680000E+02  3.257326E+01  3.257540E+01  9.408592E+01
 3.682500E+02  3.258742E+01  3.258956E+01  9.412437E+01
 3.685000E+02  3.260160E+01  3.260373E+01  9.416286E+01
 3.687500E+02  3.261580E+01  3.261793E+01  9.420138E+01
 3.690000E+02  3.263002E+01  3.263215E+01  9.423993E+01
 3.692500E+02  3.264426E+01  3.264640E+01  9.427852E+01
 3.695000E+02  3.265852E+01  3.266066E+01  9.431713E+01
 3.697500E+02  3.267281E+01  3.267495E+01  9.435578E+01
 3.700000E+02  3.268711E+01  3.268925E+01  9.439446E+01
 3.702500E+02  3.270144E+01  3.270358E+01  9.443317E+01
 3.705000E+02  3.271579E+01  3.271793E+01  9.447192E+01
 3.707500E+02  3.273017E+01  3.273231E+01  9.451070E+01
 3.710000E+02  3.274456E+01  3.274670E+01  9.454952E+01
 3.712500E+02  3.275898E+01  3.276112E+01  9.458836E+01
 3.715000E+02  3.277342E+01  3.277556E+01  9.462724E+01
 3.717500E+02  3.278788E+01  3.279002E+01  9.466616E+01
 3.720000E+02  3.280236E+01  3.280450E+01  9.470511E+01
 3.722500E+02  3.281687E+01  3.281901E+01  9.474409E+01
 3.725000E+02  3.283140E+01  3.283354E+01  9.478311E+01
 3.727500E+02  3.284595E+01  3.284809E+01  9.482217E+01
 3.730000E+02  3.286053E+01  3.286267E+01  9.486125E+01
 3.732500E+02  3.287513E+01  3.287727E+01  9.490038E+01
 3.735000E+02  3.288975E+01  3.289189E+01  9.493954E+01
 3.737500E+02  3.290439E+01  3.290653E+01  9.497873E+01
 3.740000E+02  3.291906E+01  3.292120E+01  9.501796E+01
 3.742500E+02  3.293375E+01  3.293589E+01  9.505723E+01
 3.745000E+02  3.294846E+01  3.295060E+01  9.509653E+01
 3.747500E+02  3.296320E+01  3.296534E+01  9.513587E+01
 3.750000E+02  3.297796E+01  3.298010E+01  9.517525E+01
 3.752500E+02  3.299275E+01  3.299489E+01  9.521466E+01
 3.755000E+02  3.300756E+01  3.300970E+01  9.525411E+01
 3.757500E+02  3.302239E+01  3.302453E+01  9.529360E+01
 3.760000E+02  3.303724E+01  3.303939E+01  9.533313E+01
 3.762500E+02  3.305213E+01  3.305427E+01  9.537269E+01
 3.765000E+02  3.306703E+01  3.306917E+01  9.541229E+01
 3.767500E+02  3.308196E+01  3.308410E+01  9.545193E+01
 3.770000E+02  3.309691E+01  3.309905E+01  9.549161E+01
 3.772500E+02  3.311189E+01  3.311403E+01  9.553132E+01
 3.775000E+02  3.312689E+01  3.312903E+01  9.557107E+01
 3.777500E+02  3.314192E+01  3.314406E+01  9.561087E+01
 3.780000E+02  3.315697E+01  3.315911E+01  9.565070E+01
 3.782500E+02  3.317205E+01  3.317419E+01  9.569057E+01
 3.785000E+02  3.318715E+01  3.318929E+01  9.573048E+01
 3.787500E+02  3.320227E+01  3.320441E+01  9.577043E+01
 3.790000E+02  3.321742E+01  3.321957E+01  9.581042E+01
 3.792500E+02  3.323260E+01  3.323474E+01  9.585045E+01
 3.795000E+02  3.324780E+01  3.324994E+01  9.589052E+01
 3.797500E+02  3.326303E+01  3.326517E+01  9.593064E+01
 3.800000E+02  3.327828E+01  3.328042E+01  9.597079E+01
 3.802500E+02  3.329356E+01  3.329570E+01  9.601098E+01
 3.805000E+02  3.330886E+01  3.331101E+01  9.605122E+01
 3.807500E+02  3.332419E+01  3.332634E+01  9.609149E+01
 3.810000E+02  3.333955E+01  3.334169E+01  9.613181E+01
 3.812500E+02  3.335493E+01  3.335708E+01  9.617217E+01
 3.815000E+02  3.337034E+01  3.337248E+01  9.621257E+01
 3.817500E+02  3.338577E+01  3.338792E+01  9.625301E+01
 3.820000E+02  3.340124E+01  3.340338E+01  9.629350E+01
 3.822500E+02  3.341672E+01  3.341887E+01  9.633403E+01
 3.825000E+02  3.343224E+01  3.343438E+01  9.637460E+01
 3.827500E+02  3.344778E+01  3.344992E+01  9.641522E+01
 3.830000E+02  3.346334E+01  3.346549E+01  9.645587E+01
 3.832500E+02  3.347894E+01  3.348108E+01  9.649658E+01
 3.835000E+02  3.349456E+01  3.349670E+01  9.653732E+01
 3.837500E+02  3.351021E+01  3.351235E+01  9.657811E+01
 3.840000E+02  3.352588E+01  3.352802E+01  9.661895E+01
 3.842500E+02  3.354158E+01  3.354373E+01  9.665982E+01
 3.845000E+02  3.355731E+01  3.355946E+01  9.670075E+01
 3.847500E+02  3.357307E+01  3.357521E+01  9.674172E+01
 3.850000E+02  3.358886E+01  3.359100E+01  9.678273E+01
 3.852500E+02  3.360467E+01  3.360681E+01  9.682379E+01
 3.855000E+02  3.362051E+01  3.362265E+01  9.686489E+01
 3.857500E+02  3.363638E+01  3.363852E+01  9.690604E+01
 3.860000E+02  3.365227E+01  3.365442E+01  9.694724E+01
 3.862500E+02  3.366820E+01  3.367034E+01  9.698848E+01
 3.865000E+02  3.368415E+01  3.368630E+01  9.702977E+01
 3.867500E+02  3.370013E+01  3.370228E+01  9.707111E+01
 3.870000E+02  3.371614E+01  3.371829E+01  9.711249E+01
 3.872500E+02  3.373218E+01  3.373433E+01  9.715392E+01
 3.875000E+02  3.374825E+01  3.375039E+01  9.719540E+01
 3.877500E+02  3.376434E+01  3.376649E+01  9.723692E+01
 3.880000E+02  7.321695E+01  7.642857E+01  2.072045E+02
 3.882500E+02  7.322443E+01  7.643814E+01  2.072292E+02
 3.885000E+02  7.323191E+01  7.644772E+01  2.072538E+02
 3.887500E+02  7.323940E+01  7.645730E+01  2.072785E+02
 3.890000E+02  7.324689E+01  7.646687E+01  2.073031E+02
 3.892500E+02  7.325437E+01  7.647645E+01  2.073277E+02
 3.895000E+02  7.326186E+01  7.648603E+01  2.073523E+02
 3.897500E+02  7.326935E+01  7.649561E+01  2.073769E+02
 3.900000E+02  7.327684E+01  7.650519E+01  2.074015E+02
 3.902500E+02  7.328433E+01  7.651478E+01  2.074261E+02
 3.905000E+02  7.329182E+01  7.652436E+01  2.074506E+02
 3.907500E+02  7.329932E+01  7.653394E+01  2.074751E+02
 3.910000E+02  7.330681E+01  7.654353E+01  2.074997E+02
 3.912500E+02  7.331431E+01  7.655311E+01  2.075242E+02
 3.915000E+02  7.332180E+01  7.656270E+01  2.075487E+02
 3.917500E+02  7.332930E+01  7.657229E+01  2.075732E+02
 3.920000E+02  7.333680E+01  7.658188E+01  2.075976E+02
 3.922500E+02  7.334430E+01  7.659147E+01  2.076221E+02
 3.925000E+02  7.335180E+01  7.660106E+01  2.076465E+02
 3.927500E+02  7.335930E+01  7.661065E+01  2.076710E+02
 3.930000E+02  7.336680E+01  7.662025E+01  2.076954E+02
 3.932500E+02  7.337430E+01  7.662984E+01  2.077198E+02
 3.935000E+02  7.338181E+01  7.663944E+01  2.077442E+02
 3.937500E+02  7.338931E+01  7.664903E+01  2.077686E+02
 3.940000E+02  7.339682E+01  7.665863E+01  2.077929E+02
 3.942500E+02  7.340433E+01  7.666823E+01  2.078173E+02
 3.945000E+02  7.341184E+01  7.667783E+01  2.078416E+02
 3.947500E+02  7.341935E+01  7.668743E+01  2.078659E+02
 3.950000E+02  7.342686E+01  7.669703E+01  2.078903E+02
 3.952500E+02  7.343437E+01  7.670663E+01  2.079146E+02
 3.955000E+02  7.344188E+01  7.671623E+01  2.079388E+02
 3.957500E+02  7.344939E+01  7.672584E+01  2.079631E+02
 3.960000E+02  7.345691E+01  7.673544E+01  2.079874E+02
 3.962500E+02  7.346442E+01  7.674505E+01  2.080116E+02
 3.965000E+02  7.347194E+01  7.675466E+01  2.080359E+02
 3.967500E+02  7.347946E+01  7.676427E+01  2.080601E+02
 3.970000E+02  7.348698E+01  7.677388E+01  2.080843E+02
 3.972500E+02  7.349450E+01  7.678349E+01  2.081085E+02
 3.975000E+02  7.350202E+01  7.679310E+01  2.081327E+02
 3.977500E+02  7.350954E+01  7.680271E+01  2.081569E+02
 3.980000E+02  7.351706E+01  7.681232E+01  2.081810E+02
 3.982500E+02  7.352459E+01  7.682194E+01  2.082052E+02
 3.985000E+02  7.353211E+01  7.683155E+01  2.082293E+02
 3.987500E+02  7.353964E+01  7.684117E+01  2.082534E+02
 3.990000E+02  7.354717E+01  7.685079E+01  2.082776E+02
 3.992500E+02  7.355469E+01  7.686040E+01  2.083017E+02
 3.995000E+02  7.356222E+01  7.687002E+01  2.083257E+02
 3.997500E+02  7.356975E+01  7.687964E+01  2.083498E+02
 4.000000E+02  7.357728E+01  7.688927E+01  2.083739E+02
 4.002500E+02  7.358482E+01  7.689889E+01  2.083979E+02
 4.005000E+02  7.359235E+01  7.690851E+01  2.084220E+02
 4.007500E+02  7.359988E+01  7.691814E+01  2.084460E+02
 4.010000E+02  7.360742E+01  7.692776E+01  2.084700E+02
 4.012500E+02  7.361496E+01  7.693739E+01  2.084940E+02
 4.015000E+02  7.362249E+01  7.694702E+01  2.085180E+02
 4.017500E+02  7.363003E+01  7.695665E+01  2.085420E+02
 4.020000E+02  7.363757E+01  7.696628E+01  2.085659E+02
 4.022500E+02  7.364511E+01  7.697591E+01  2.085899E+02
 4.025000E+02  7.365265E+01  7.698554E+01  2.086138E+02
 4.027500E+02  7.366020E+01  7.699517E+01  2.086377E+02
 4.030000E+02  7.366774E+01  7.700480E+01  2.086616E+02
 4.032500E+02  7.367529E+01  7.701444E+01  2.086855E+02
 4.035000E+02  7.368283E+01  7.702408E+01  2.087094E+02
 4.037500E+02  7.369038E+01  7.703371E+01  2.087333E+02
 4.040000E+02  7.369793E+01  7.704335E+01  2.087572E+02
 4.042500E+02  7.370548E+01  7.705299E+01  2.087810E+02
 4.045000E+02  7.371303E+01  7.706263E+01  2.088049E+02
 4.047500E+02  7.372058E+01  7.707227E+01  2.088287E+02
 4.050000E+02  7.372813E+01  7.708191E+01  2.088525E+02
 4.052500E+02  7.373568E+01  7.709155E+01  2.088763E+02
 4.055000E+02  7.374324E+01  7.710120E+01  2.089001E+02
 4.057500E+02  7.375079E+01  7.711084E+01  2.089239E+02
 4.060000E+02  7.375835E+01  7.712049E+01  2.089476E+02
 4.062500E+02  7.376591E+01  7.713014E+01  2.089714E+02
 4.065000E+02  7.377346E+01  7.713979E+01  2.089951E+02
 4.067500E+02  7.378102E+01  7.714943E+01  2.090189E+02
 4.070000E+02  7.378858E+01  7.715908E+01  2.090426E+02
 4.072500E+02  7.379615E+01  7.716874E+01  2.090663E+02
 4.075000E+02  7.380371E+01  7.717839E+01  2.090900E+02
 4.077500E+02  7.381127E+01  7.718804E+01  2.091137E+02
 4.080000E+02  7.381884E+01  7.719770E+01  2.091373E+02
 4.082500E+02  7.382640E+01  7.720735E+01  2.091610E+02
 4.085000E+02  7.383397E+01  7.721701E+01  2.091846E+02
 4.087500E+02  7.384154E+01  7.722667E+01  2.092083E+02
 4.090000E+02  7.384911E+01  7.723632E+01  2.092319E+02
 4.092500E+02  7.385668E+01  7.724598E+01  2.092555E+02
 4.095000E+02  7.386425E+01  7.725564E+01  2.092791E+02
 4.097500E+02  7.387182E+01  7.726531E+01  2.093027E+02
 4.100000E+02  7.387939E+01  7.727497E+01  2.093263E+02
 4.102500E+02  7.388697E+01  7.728463E+01  2.093498E+02
 4.105000E+02  7.389454E+01  7.729430E+01  2.093734E+02
 4.107500E+02  7.390212E+01  7.730396E+01  2.093969E+02
 4.110000E+02  7.390970E+01  7.731363E+01  2.094205E+02
 4.112500E+02  7.391728E+01  7.732330E+01  2.094440E+02
 4.115000E+02  7.392485E+01  7.733297E+01  2.094675E+02
 4.117500E+02  7.393244E+01  7.734264E+01  2.094910E+02
 4.120000E+02  7.394002E+01  7.735231E+01  2.095144E+02
 4.122500E+02  7.394760E+01  7.736198E+01  2.095379E+02
 4.125000E+02  7.395518E+01  7.737165E+01  2.095614E+02
 4.127500E+02  7.396277E+01  7.738133E+01  2.095848E+02
 4.130000E+02  7.397035E+01  7.739100E+01  2.096083E+02
 4.132500E+02  7.397794E+01  7.740068E+01  2.096317E+02
 4.135000E+02  7.398553E+01  7.741036E+01  2.096551E+02
 4.137500E+02  7.399312E+01  7.742003E+01  2.096785E+02
 4.140000E+02  7.400071E+01  7.742971E+01  2.097019E+02
 4.142500E+02  7.400830E+01  7.743939E+01  2.097252E+02
 4.145000E+02  7.401589E+01  7.744908E+01  2.097486E+02
 4.147500E+02  7.402349E+01  7.745876E+01  2.097720E+02
 4.150000E+02  7.403108E+01  7.746844E+01  2.097953E+02
 4.152500E+02  7.403868E+01  7.747813E+01  2.098186E+02
 4.155000E+02  7.404627E+01  7.748781E+01  2.098420E+02
 4.157500E+02  7.405387E+01  7.749750E+01  2.098653E+02
 4.160000E+02  7.406147E+01  7.750719E+01  2.098886E+02
 4.162500E+02  7.406907E+01  7.751688E+01  2.099118E+02
 4.165000E+02  7.407667E+01  7.752657E+01  2.099351E+02
 4.167500E+02  7.408427E+01  7.753626E+01  2.099584E+02
 4.170000E+02  7.409188E+01  7.754595E+01  2.099816E+02
 4.172500E+02  7.409948E+01  7.755564E+01  2.100049E+02
 4.175000E+02  7.410708E+01  7.756534E+01  2.100281E+02
 4.177500E+02  7.411469E+01  7.757503E+01  2.100513E+02
 4.180000E+02  7.412230E+01  7.758473E+01  2.100745E+02
 4.182500E+02  7.412991E+01  7.759442E+01  2.100977E+02
 4.185000E+02  7.413752E+01  7.760412E+01  2.101209E+02
 4.187500E+02  7.414513E+01  7.761382E+01  2.101440E+02
 4.190000E+02  7.415274E+01  7.762352E+01  2.101672E+02
 4.192500E+02  7.416035E+01  7.763322E+01  2.101903E+02
 4.195000E+02  7.416796E+01  7.764293E+01  2.102135E+02
 4.197500E+02  7.417558E+01  7.765263E+01  2.102366E+02
 4.200000E+02  7.418320E+01  7.766233E+01  2.102597E+02
 4.202500E+02  7.419081E+01  7.767204E+01  2.102828E+02
 4.205000E+02  7.419843E+01  7.768175E+01  2.103059E+02
 4.207500E+02  7.420605E+01  7.769145E+01  2.103290E+02
 4.210000E+02  7.421367E+01  7.770116E+01  2.103521E+02
 4.212500E+02  7.422129E+01  7.771087E+01  2.103751E+02
 4.215000E+02  7.422891E+01  7.772058E+01  2.103982E+02
 4.217500E+02  7.423654E+01  7.773030E+01  2.104212E+02
 4.220000E+02  7.424416E+01  7.774001E+01  2.104442E+02
 4.222500E+02  7.425179E+01  7.774972E+01  2.104672E+02
 4.225000E+02  7.425941E+01  7.775944E+01  2.104902E+02
 4.227500E+02  7.426704E+01  7.776916E+01  2.105132E+02
 4.230000E+02  7.427467E+01  7.777887E+01  2.105362E+02
 4.232500E+02  7.428230E+01  7.778859E+01  2.105592E+02
 4.235000E+02  7.428993E+01  7.779831E+01  2.105821E+02
 4.237500E+02  7.429756E+01  7.780803E+01  2.106051E+02
 4.240000E+02  7.430520E+01  7.781775E+01  2.106280E+02
 4.242500E+02  7.431283E+01  7.782748E+01  2.106509E+02
 4.245000E+02  7.432047E+01  7.783720E+01  2.106739E+02
 4.247500E+02  7.432810E+01  7.784692E+01  2.106968E+02
 4.250000E+02  7.433574E+01  7.785665E+01  2.107196E+02
 4.252500E+02  7.434338E+01  7.786638E+01  2.107425E+02
 4.255000E+02  7.435102E+01  7.787610E+01  2.107654E+02
 4.257500E+02  7.435866E+01  7.788583E+01  2.107883E+02
 4.260000E+02  7.436630E+01  7.789556E+01  2.108111E+02
 4.262500E+02  7.437394E+01  7.790530E+01  2.108339E+02
 4.265000E+02  7.438159E+01  7.791503E+01  2.108568E+02
 4.267500E+02  7.438923E+01  7.792476E+01  2.108796E+02
 4.270000E+02  7.439688E+01  7.793450E+01  2.109024E+02
 4.272500E+02  7.440452E+01  7.794423E+01  2.109252E+02
 4.275000E+02  7.441217E+01  7.795397E+01  2.109480E+02
 4.277500E+02  7.441982E+01  7.796370E+01  2.109707E+02
 4.280000E+02  7.442747E+01  7.797344E+01  2.109935E+02
 4.282500E+02  7.443512E+01  7.798318E+01  2.110162E+02
 4.285000E+02  7.444278E+01  7.799292E+01  2.110390E+02
 4.287500E+02  7.445043E+01  7.800267E+01  2.110617E+02
 4.290000E+02  7.445809E+01  7.801241E+01  2.110844E+02
 4.292500E+02  7.446574E+01  7.802215E+01  2.111071E+02
 4.295000E+02  7.447340E+01  7.803190E+01  2.111298E+02
 4.297500E+02  7.448106E+01  7.804164E+01  2.111525E+02
 4.300000E+02  7.448871E+01  7.805139E+01  2.111752E+02
 4.302500E+02  7.449638E+01  7.806114E+01  2.111978E+02
 4.305000E+02  7.450404E+01  7.807089E+01  2.112205E+02
 4.307500E+02  7.451170E+01  7.808064E+01  2.112431E+02
 4.310000E+02  7.451936E+01  7.809039E+01  2.112658E+02
 4.312500E+02  7.452703E+01  7.810014E+01  2.112884E+02
 4.315000E+02  7.453469E+01  7.810990E+01  2.113110E+02
 4.317500E+02  7.454236E+01  7.811965E+01  2.113336E+02
 4.320000E+02  7.455003E+01  7.812941E+01  2.113562E+02
 4.322500E+02  7.455770E+01  7.813916E+01  2.113788E+02
 4.325000E+02  7.456537E+01  7.814892E+01  2.114013E+02
 4.327500E+02  7.457304E+01  7.815868E+01  2.114239E+02
 4.330000E+02  7.458071E+01  7.816844E+01  2.114464E+02
 4.332500E+02  7.458838E+01  7.817820E+01  2.114690E+02
 4.335000E+02  7.459606E+01  7.818796E+01  2.114915E+02
 4.337500E+02  7.460373E+01  7.819773E+01  2.115140E+02
 4.340000E+02  7.461141E+01  7.820749E+01  2.115365E+02
 4.342500E+02  7.461909E+01  7.821726E+01  2.115590E+02
 4.345000E+02  7.462676E+01  7.822702E+01  2.115815E+02
 4.347500E+02  7.463444E+01  7.823679E+01  2.116040E+02
 4.350000E+02  7.464212E+01  7.824656E+01  2.116264E+02
 4.352500E+02  7.464981E+01  7.825633E+01  2.116489E+02
 4.355000E+02  7.465749E+01  7.826610E+01  2.116713E+02
 4.357500E+02  7.466517E+01  7.827587E+01  2.116938E+02
 4.360000E+02  7.467286E+01  7.828564E+01  2.117162E+02
 4.362500E+02  7.468054E+01  7.829542E+01  2.117386E+02
 4.365000E+02  7.468823E+01  7.830519E+01  2.117610E+02
 4.367500E+02  7.469592E+01  7.831497E+01  2.117834E+02
 4.370000E+02  7.470361E+01  7.832475E+01  2.118058E+02
 4.372500E+02  7.471130E+01  7.833453E+01  2.118281E+02
 4.375000E+02  7.471899E+01  7.834430E+01  2.118505E+02
 4.377500E+02  7.472669E+01  7.835409E+01  2.118729E+02
 4.380000E+02  7.473438E+01  7.836387E+01  2.118952E+02
 4.382500E+02  7.474207E+01  7.837365E+01  2.119175E+02
 4.385000E+02  7.474977E+01  7.838343E+01  2.119398E+02
 4.387500E+02  7.475747E+01  7.839322E+01  2.119621E+02
 4.390000E+02  7.476517E+01  7.840300E+01  2.119844E+02
 4.392500E+02  7.477287E+01  7.841279E+01  2.120067E+02
 4.395000E+02  7.478057E+01  7.842258E+01  2.120290E+02
 4.397500E+02  7.478827E+01  7.843237E+01  2.120513E+02
 4.400000E+02  7.479597E+01  7.844216E+01  2.120735E+02
 4.402500E+02  7.480367E+01  7.845195E+01  2.120958E+02
 4.405000E+02  7.481138E+01  7.846174E+01  2.121180E+02
 4.407500E+02  7.481908E+01  7.847154E+01  2.121402E+02
 4.410000E+02  7.482679E+01  7.848133E+01  2.121625E+02
 4.412500E+02  7.483450E+01  7.849113E+01  2.121847E+02
 4.415000E+02  7.484221E+01  7.850092E+01  2.122069E+02
 4.417500E+02  7.484992E+01  7.851072E+01  2.122290E+02
 4.420000E+02  7.485763E+01  7.852052E+01  2.122512E+02
 4.422500E+02  7.486534E+01  7.853032E+01  2.122734E+02
 4.425000E+02  7.487306E+01  7.854012E+01  2.122955E+02
 4.427500E+02  7.488077E+01  7.854992E+01  2.123177E+02
 4.430000E+02  7.488849E+01  7.855972E+01  2.123398E+02
 4.432500E+02  7.489620E+01  7.856953E+01  2.123619E+02
 4.435000E+02  7.490392E+01  7.857933E+01  2.123841E+02
 4.437500E+02  7.491164E+01  7.858914E+01  2.124062E+02
 4.440000E+02  7.491936E+01  7.859895E+01  2.124283E+02
 4.442500E+02  7.492708E+01  7.860876E+01  2.124503E+02
 4.445000E+02  7.493480E+01  7.861857E+01  2.124724E+02
 4.447500E+02  7.494253E+01  7.862838E+01  2.124945E+02
 4.450000E+02  7.495025E+01  7.863819E+01  2.125165E+02
 4.452500E+02  7.495798E+01  7.864800E+01  2.125386E+02
 4.455000E+02  7.496570E+01  7.865782E+01  2.125606E+02
 4.457500E+02  7.497343E+01  7.866763E+01  2.125826E+02
 4.460000E+02  7.498116E+01  7.867745E+01  2.126047E+02
 4.462500E+02  7.498889E+01  7.868726E+01  2.126267E+02
 4.465000E+02  7.499662E+01  7.869708E+01  2.126487E+02
 4.467500E+02  7.500435E+01  7.870690E+01  2.126706E+02
 4.470000E+02  7.501209E+01  7.871672E+01  2.126926E+02
 4.472500E+02  7.501982E+01  7.872654E+01  2.127146E+02
 4.475000E+02  7.502756E+01  7.873637E+01  2.127365E+02
 4.477500E+02  7.503529E+01  7.874619E+01  2.127585E+02
 4.480000E+02  7.504303E+01  7.875601E+01  2.127804E+02
 4.482500E+02  7.505077E+01  7.876584E+01  2.128024E+02
 4.485000E+02  7.505851E+01  7.877567E+01  2.128243E+02
 4.487500E+02  7.506625E+01  7.878550E+01  2.128462E+02
 4.490000E+02  7.507399E+01  7.879532E+01  2.128681E+02
 4.492500E+02  7.508174E+01  7.880516E+01  2.128900E+02
 4.495000E+02  7.508948E+01  7.881499E+01  2.129118E+02
 4.497500E+02  7.509723E+01  7.882482E+01  2.129337E+02
 4.500000E+02  7.510497E+01  7.883465E+01  2.129556E+02
 4.502500E+02  7.511272E+01  7.884449E+01  2.129774E+02
 4.505000E+02  7.512047E+01  7.885432E+01  2.129993E+02
 4.507500E+02  7.512822E+01  7.886416E+01  2.130211E+02
 4.510000E+02  7.513597E+01  7.887400E+01  2.130429E+02
 4.512500E+02  7.514372E+01  7.888384E+01  2.130647E+02
 4.515000E+02  7.515148E+01  7.889368E+01  2.130865E+02
 4.517500E+02  7.515923E+01  7.890352E+01  2.131083E+02
 4.520000E+02  7.516699E+01  7.891336E+01  2.131301E+02
 4.522500E+02  7.517474E+01  7.892320E+01  2.131519E+02
 4.525000E+02  7.518250E+01  7.893305E+01  2.131736E+02
 4.527500E+02  7.519026E+01  7.894289E+01  2.131954E+02
 4.530000E+02  7.519802E+01  7.895274E+01  2.132171E+02
 4.532500E+02  7.520578E+01  7.896259E+01  2.132388E+02
 4.535000E+02  7.521354E+01  7.897244E+01  2.132606E+02
 4.537500E+02  7.522130E+01  7.898229E+01  2.132823E+02
 4.540000E+02  7.522907E+01  7.899214E+01  2.133040E+02
 4.542500E+02  7.523683E+01  7.900199E+01  2.133257E+02
 4.545000E+02  7.524460E+01  7.901184E+01  2.133474E+02
 4.547500E+02  7.525237E+01  7.902170E+01  2.133690E+02
 4.550000E+02  7.526013E+01  7.903155E+01  2.133907E+02
 4.552500E+02  7.526790E+01  7.904141E+01  2.134124E+02
 4.555000E+02  7.527568E+01  7.905127E+01  2.134340E+02
 4.557500E+02  7.528345E+01  7.906112E+01  2.134556E+02
 4.560000E+02  7.529122E+01  7.907098E+01  2.134773E+02
 4.562500E+02  7.529899E+01  7.908084E+01  2.134989E+02
 4.565000E+02  7.530677E+01  7.909071E+01  2.135205E+02
 4.567500E+02  7.531455E+01  7.910057E+01  2.135421E+02
 4.570000E+02  7.532232E+01  7.911043E+01  2.135637E+02
 4.572500E+02  7.533010E+01  7.912030E+01  2.135853E+02
 4.575000E+02  7.533788E+01  7.913016E+01  2.136068E+02
 4.577500E+02  7.534566E+01  7.914003E+01  2.136284E+02
 4.580000E+02  7.535344E+01  7.914990E+01  2.136500E+02
 4.582500E+02  7.536123E+01  7.915977E+01  2.136715E+02
 4.585000E+02  7.536901E+01  7.916964E+01  2.136930E+02
 4.587500E+02  7.537679E+01  7.917951E+01  2.137146E+02
 4.590000E+02  7.538458E+01  7.918938E+01  2.137361E+02
 4.592500E+02  7.539237E+01  7.919926E+01  2.137576E+02
 4.595000E+02  7.540016E+01  7.920913E+01  2.137791E+02
 4.597500E+02  7.540795E+01  7.921901E+01  2.138006E+02
 4.600000E+02  7.541574E+01  7.922889E+01  2.138220E+02
 4.602500E+02  7.542353E+01  7.923876E+01  2.138435E+02
 4.605000E+02  7.543132E+01  7.924864E+01  2.138650E+02
 4.607500E+02  7.543911E+01  7.925852E+01  2.138864E+02
 4.610000E+02  7.544691E+01  7.926841E+01  2.139079E+02
