#         T/K            w1            w2            w3            w4            w5            w6            w7            w8
 2.000000E+02  5.553427E-09  8.806031E-12  1.749791E-11  4.524634E-08  1.840562E-06  3.999921E-08  1.184685E-05  9.999862E-01
 2.005000E+02  5.884623E-09  9.620470E-12  1.901160E-11  4.786213E-08  1.946989E-06  4.249354E-08  1.236850E-05  9.999856E-01
 2.010000E+02  6.233808E-09  1.050573E-11  2.064786E-11  5.061516E-08  2.059006E-06  4.513015E-08  1.291044E-05  9.999849E-01
 2.015000E+02  6.601859E-09  1.146759E-11  2.241591E-11  5.351185E-08  2.176876E-06  4.791637E-08  1.347335E-05  9.999842E-01
 2.020000E+02  6.989693E-09  1.251222E-11  2.432563E-11  5.655891E-08  2.300873E-06  5.085988E-08  1.405792E-05  9.999835E-01
 2.025000E+02  7.398263E-09  1.364630E-11  2.638758E-11  5.976333E-08  2.431282E-06  5.396870E-08  1.466488E-05  9.999828E-01
 2.030000E+02  7.828566E-09  1.487698E-11  2.861304E-11  6.313234E-08  2.568399E-06  5.725120E-08  1.529495E-05  9.999820E-01
 2.035000E+02  8.281638E-09  1.621196E-11  3.101406E-11  6.667352E-08  2.712534E-06  6.071615E-08  1.594890E-05  9.999812E-01
 2.040000E+02  8.758560E-09  1.765949E-11  3.360350E-11  7.039470E-08  2.864006E-06  6.437270E-08  1.662750E-05  9.999804E-01
 2.045000E+02  9.260458E-09  1.922845E-11  3.639512E-11  7.430407E-08  3.023151E-06  6.823042E-08  1.733155E-05  9.999795E-01
 2.050000E+02  9.788505E-09  2.092835E-11  3.940357E-11  7.841010E-08  3.190315E-06  7.229929E-08  1.806188E-05  9.999786E-01
 2.055000E+02  1.034392E-08  2.276940E-11  4.264451E-11  8.272163E-08  3.365860E-06  7.658972E-08  1.881931E-05  9.999776E-01
 2.060000E+02  1.092798E-08  2.476254E-11  4.613462E-11  8.724782E-08  3.550161E-06  8.111260E-08  1.960473E-05  9.999767E-01
 2.065000E+02  1.154200E-08  2.691950E-11  4.989168E-11  9.199821E-08  3.743607E-06  8.587928E-08  2.041900E-05  9.999756E-01
 2.070000E+02  1.218736E-08  2.925288E-11  5.393466E-11  9.698269E-08  3.946604E-06  9.090161E-08  2.126305E-05  9.999746E-01
 2.075000E+02  1.286550E-08  3.177612E-11  5.828375E-11  1.022115E-07  4.159572E-06  9.619193E-08  2.213780E-05  9.999735E-01
 2.080000E+02  1.357789E-08  3.450365E-11  6.296046E-11  1.076954E-07  4.382949E-06  1.017631E-07  2.304421E-05  9.999723E-01
 2.085000E+02  1.432610E-08  3.745091E-11  6.798771E-11  1.134454E-07  4.617188E-06  1.076286E-07  2.398326E-05  9.999712E-01
 2.090000E+02  1.511173E-08  4.063442E-11  7.338986E-11  1.194730E-07  4.862759E-06  1.138025E-07  2.495596E-05  9.999699E-01
 2.095000E+02  1.593645E-08  4.407185E-11  7.919284E-11  1.257902E-07  5.120153E-06  1.202992E-07  2.596334E-05  9.999687E-01
 2.100000E+02  1.680200E-08  4.778209E-11  8.542426E-11  1.324092E-07  5.389876E-06  1.271340E-07  2.700646E-05  9.999673E-01
 2.105000E+02  1.771020E-08  5.178533E-11  9.211343E-11  1.393430E-07  5.672453E-06  1.343227E-07  2.808639E-05  9.999659E-01
 2.110000E+02  1.866291E-08  5.610316E-11  9.929154E-11  1.466049E-07  5.968431E-06  1.418818E-07  2.920426E-05  9.999645E-01
 2.115000E+02  1.966208E-08  6.075862E-11  1.069917E-10  1.542085E-07  6.278375E-06  1.498284E-07  3.036119E-05  9.999630E-01
 2.120000E+02  2.070975E-08  6.577632E-11  1.152491E-10  1.621684E-07  6.602872E-06  1.581805E-07  3.155835E-05  9.999615E-01
 2.125000E+02  2.180800E-08  7.118255E-11  1.241012E-10  1.704991E-07  6.942529E-06  1.669565E-07  3.279694E-05  9.999599E-01
 2.130000E+02  2.295902E-08  7.700535E-11  1.335876E-10  1.792162E-07  7.297977E-06  1.761759E-07  3.407818E-05  9.999582E-01
 2.135000E+02  2.416507E-08  8.327461E-11  1.437504E-10  1.883354E-07  7.669869E-06  1.858588E-07  3.540333E-05  9.999565E-01
 2.140000E+02  2.542850E-08  9.002225E-11  1.546342E-10  1.978733E-07  8.058881E-06  1.960260E-07  3.677365E-05  9.999547E-01
 2.145000E+02  2.675174E-08  9.728226E-11  1.662866E-10  2.078470E-07  8.465712E-06  2.066994E-07  3.819047E-05  9.999529E-01
 2.150000E+02  2.813731E-08  1.050909E-10  1.787576E-10  2.182740E-07  8.891089E-06  2.179015E-07  3.965513E-05  9.999510E-01
 2.155000E+02  2.958784E-08  1.134867E-10  1.921006E-10  2.291726E-07  9.335762E-06  2.296559E-07  4.116901E-05  9.999490E-01
 2.160000E+02  3.110602E-08  1.225109E-10  2.063720E-10  2.405618E-07  9.800508E-06  2.419869E-07  4.273350E-05  9.999470E-01
 2.165000E+02  3.269468E-08  1.322072E-10  2.216315E-10  2.524611E-07  1.028613E-05  2.549200E-07  4.435006E-05  9.999448E-01
 2.170000E+02  3.435671E-08  1.426223E-10  2.379426E-10  2.648907E-07  1.079347E-05  2.684814E-07  4.602014E-05  9.999426E-01
 2.175000E+02  3.609515E-08  1.538056E-10  2.553721E-10  2.778716E-07  1.132337E-05  2.826986E-07  4.774527E-05  9.999403E-01
 2.180000E+02  3.791312E-08  1.658100E-10  2.739910E-10  2.914255E-07  1.187674E-05  2.976000E-07  4.952697E-05  9.999380E-01
 2.185000E+02  3.981384E-08  1.786915E-10  2.938745E-10  3.055746E-07  1.245448E-05  3.132151E-07  5.136683E-05  9.999355E-01
 2.190000E+02  4.180068E-08  1.925098E-10  3.151019E-10  3.203421E-07  1.305757E-05  3.295744E-07  5.326645E-05  9.999330E-01
 2.195000E+02  4.387709E-08  2.073282E-10  3.377572E-10  3.357520E-07  1.368697E-05  3.467098E-07  5.522748E-05  9.999304E-01
 2.200000E+02  4.604667E-08  2.232140E-10  3.619291E-10  3.518289E-07  1.434371E-05  3.646541E-07  5.725161E-05  9.999276E-01
 2.205000E+02  4.831312E-08  2.402388E-10  3.877115E-10  3.685983E-07  1.502883E-05  3.834417E-07  5.934055E-05  9.999248E-01
 2.210000E+02  5.068030E-08  2.584784E-10  4.152036E-10  3.860866E-07  1.574343E-05  4.031079E-07  6.149606E-05  9.999219E-01
 2.215000E+02  5.315217E-08  2.780135E-10  4.445101E-10  4.043210E-07  1.648863E-05  4.236894E-07  6.371994E-05  9.999189E-01
 2.220000E+02  5.573284E-08  2.989295E-10  4.757415E-10  4.233296E-07  1.726558E-05  4.452245E-07  6.601403E-05  9.999158E-01
 2.225000E+02  5.842657E-08  3.213172E-10  5.090146E-10  4.431414E-07  1.807548E-05  4.677525E-07  6.838020E-05  9.999126E-01
 2.230000E+02  6.123774E-08  3.452728E-10  5.444528E-10  4.637864E-07  1.891956E-05  4.913144E-07  7.082036E-05  9.999092E-01
 2.235000E+02  6.417089E-08  3.708983E-10  5.821860E-10  4.852956E-07  1.979912E-05  5.159526E-07  7.333647E-05  9.999058E-01
 2.240000E+02  6.723072E-08  3.983017E-10  6.223513E-10  5.077006E-07  2.071545E-05  5.417110E-07  7.593052E-05  9.999022E-01
 2.245000E+02  7.042208E-08  4.275978E-10  6.650936E-10  5.310346E-07  2.166991E-05  5.686350E-07  7.860456E-05  9.998986E-01
 2.250000E+02  7.374996E-08  4.589078E-10  7.105653E-10  5.553313E-07  2.266392E-05  5.967719E-07  8.136067E-05  9.998947E-01
 2.255000E+02  7.721955E-08  4.923603E-10  7.589273E-10  5.806259E-07  2.369891E-05  6.261703E-07  8.420098E-05  9.998908E-01
 2.260000E+02  8.083619E-08  5.280913E-10  8.103489E-10  6.069544E-07  2.477638E-05  6.568807E-07  8.712764E-05  9.998867E-01
 2.265000E+02  8.460539E-08  5.662450E-10  8.650087E-10  6.343539E-07  2.589787E-05  6.889553E-07  9.014288E-05  9.998825E-01
 2.270000E+02  8.853284E-08  6.069737E-10  9.230947E-10  6.628629E-07  2.706495E-05  7.224482E-07  9.324896E-05  9.998782E-01
 2.275000E+02  9.262443E-08  6.504387E-10  9.848049E-10  6.925209E-07  2.827927E-05  7.574154E-07  9.644817E-05  9.998737E-01
 2.280000E+02  9.688621E-08  6.968106E-10  1.050348E-09  7.233686E-07  2.954251E-05  7.939146E-07  9.974287E-05  9.998691E-01
 2.285000E+02  1.013245E-07  7.462695E-10  1.119943E-09  7.554479E-07  3.085641E-05  8.320056E-07  1.031355E-04  9.998643E-01
 2.290000E+02  1.059456E-07  7.990062E-10  1.193820E-09  7.888021E-07  3.222276E-05  8.717504E-07  1.066284E-04  9.998594E-01
 2.295000E+02  1.107563E-07  8.552221E-10  1.272223E-09  8.234757E-07  3.364340E-05  9.132128E-07  1.102241E-04  9.998543E-01
 2.300000E+02  1.157635E-07  9.151299E-10  1.355407E-09  8.595145E-07  3.512022E-05  9.564590E-07  1.139253E-04  9.998490E-01
 2.305000E+02  1.209741E-07  9.789544E-10  1.443641E-09  8.969658E-07  3.665519E-05  1.001557E-06  1.177344E-04  9.998436E-01
 2.310000E+02  1.263956E-07  1.046933E-09  1.537205E-09  9.358781E-07  3.825033E-05  1.048578E-06  1.216541E-04  9.998380E-01
 2.315000E+02  1.320355E-07  1.119316E-09  1.636399E-09  9.763015E-07  3.990769E-05  1.097595E-06  1.256871E-04  9.998322E-01
 2.320000E+02  1.379014E-07  1.196368E-09  1.741531E-09  1.018287E-06  4.162943E-05  1.148682E-06  1.298361E-04  9.998262E-01
 2.325000E+02  1.440014E-07  1.278368E-09  1.852931E-09  1.061889E-06  4.341772E-05  1.201918E-06  1.341040E-04  9.998201E-01
 2.330000E+02  1.503438E-07  1.365610E-09  1.970942E-09  1.107160E-06  4.527485E-05  1.257383E-06  1.384937E-04  9.998137E-01
 2.335000E+02  1.569369E-07  1.458405E-09  2.095924E-09  1.154158E-06  4.720313E-05  1.315160E-06  1.430079E-04  9.998072E-01
 2.340000E+02  1.637896E-07  1.557079E-09  2.228257E-09  1.202939E-06  4.920496E-05  1.375335E-06  1.476497E-04  9.998004E-01
 2.345000E+02  1.709108E-07  1.661979E-09  2.368337E-09  1.253563E-06  5.128280E-05  1.437995E-06  1.524221E-04  9.997934E-01
 2.350000E+02  1.783099E-07  1.773466E-09  2.516583E-09  1.306091E-06  5.343918E-05  1.503233E-06  1.573282E-04  9.997862E-01
 2.355000E+02  1.859962E-07  1.891924E-09  2.673431E-09  1.360585E-06  5.567672E-05  1.571142E-06  1.623710E-04  9.997788E-01
 2.360000E+02  1.939798E-07  2.017757E-09  2.839340E-09  1.417111E-06  5.799808E-05  1.641819E-06  1.675539E-04  9.997712E-01
 2.365000E+02  2.022705E-07  2.151389E-09  3.014792E-09  1.475734E-06  6.040602E-05  1.715365E-06  1.728800E-04  9.997633E-01
 2.370000E+02  2.108790E-07  2.293267E-09  3.200290E-09  1.536522E-06  6.290337E-05  1.791883E-06  1.783526E-04  9.997552E-01
 2.375000E+02  2.198158E-07  2.443862E-09  3.396363E-09  1.599545E-06  6.549303E-05  1.871478E-06  1.839751E-04  9.997468E-01
 2.380000E+02  2.290919E-07  2.603669E-09  3.603565E-09  1.664875E-06  6.817801E-05  1.954262E-06  1.897509E-04  9.997382E-01
 2.385000E+02  2.387188E-07  2.773210E-09  3.822475E-09  1.732586E-06  7.096137E-05  2.040347E-06  1.956835E-04  9.997293E-01
 2.390000E+02  2.487079E-07  2.953031E-09  4.053702E-09  1.802754E-06  7.384627E-05  2.129849E-06  2.017765E-04  9.997202E-01
 2.395000E+02  2.590713E-07  3.143710E-09  4.297880E-09  1.875455E-06  7.683594E-05  2.222889E-06  2.080334E-04  9.997108E-01
 2.400000E+02  2.698214E-07  3.345852E-09  4.555677E-09  1.950771E-06  7.993371E-05  2.319591E-06  2.144580E-04  9.997011E-01
 2.405000E+02  2.809706E-07  3.560094E-09  4.827788E-09  2.028783E-06  8.314301E-05  2.420083E-06  2.210540E-04  9.996911E-01
 2.410000E+02  2.925321E-07  3.787105E-09  5.114943E-09  2.109575E-06  8.646735E-05  2.524495E-06  2.278251E-04  9.996808E-01
 2.415000E+02  3.045192E-07  4.027588E-09  5.417905E-09  2.193234E-06  8.991032E-05  2.632963E-06  2.347753E-04  9.996702E-01
 2.420000E+02  3.169457E-07  4.282282E-09  5.737472E-09  2.279848E-06  9.347563E-05  2.745627E-06  2.419084E-04  9.996593E-01
 2.425000E+02  3.298256E-07  4.551961E-09  6.074478E-09  2.369508E-06  9.716707E-05  2.862629E-06  2.492285E-04  9.996480E-01
 2.430000E+02  3.431734E-07  4.837440E-09  6.429796E-09  2.462308E-06  1.009885E-04  2.984118E-06  2.567397E-04  9.996365E-01
 2.435000E+02  3.570040E-07  5.139573E-09  6.804338E-09  2.558342E-06  1.049440E-04  3.110246E-06  2.644461E-04  9.996246E-01
 2.440000E+02  3.713328E-07  5.459257E-09  7.199056E-09  2.657710E-06  1.090377E-04  3.241169E-06  2.723518E-04  9.996123E-01
 2.445000E+02  3.861753E-07  5.797433E-09  7.614947E-09  2.760513E-06  1.132736E-04  3.377048E-06  2.804612E-04  9.995997E-01
 2.450000E+02  4.015478E-07  6.155087E-09  8.053051E-09  2.866852E-06  1.176562E-04  3.518049E-06  2.887786E-04  9.995868E-01
 2.455000E+02  4.174667E-07  6.533254E-09  8.514455E-09  2.976834E-06  1.221899E-04  3.664342E-06  2.973085E-04  9.995734E-01
 2.460000E+02  4.339490E-07  6.933021E-09  9.000293E-09  3.090567E-06  1.268792E-04  3.816103E-06  3.060552E-04  9.995597E-01
 2.465000E+02  4.510122E-07  7.355523E-09  9.511750E-09  3.208163E-06  1.317288E-04  3.973512E-06  3.150235E-04  9.995456E-01
 2.470000E+02  4.686742E-07  7.801954E-09  1.005006E-08  3.329736E-06  1.367434E-04  4.136753E-06  3.242178E-04  9.995311E-01
 2.475000E+02  4.869532E-07  8.273563E-09  1.061652E-08  3.455401E-06  1.419279E-04  4.306019E-06  3.336430E-04  9.995162E-01
 2.480000E+02  5.058682E-07  8.771658E-09  1.121247E-08  3.585280E-06  1.472874E-04  4.481504E-06  3.433038E-04  9.995008E-01
 2.485000E+02  5.254383E-07  9.297611E-09  1.183932E-08  3.719493E-06  1.528269E-04  4.663410E-06  3.532051E-04  9.994850E-01
 2.490000E+02  5.456835E-07  9.852856E-09  1.249854E-08  3.858168E-06  1.585517E-04  4.851944E-06  3.633517E-04  9.994688E-01
 2.495000E+02  5.666240E-07  1.043890E-08  1.319164E-08  4.001431E-06  1.644673E-04  5.047319E-06  3.737488E-04  9.994521E-01
 2.500000E+02  5.882806E-07  1.105731E-08  1.392023E-08  4.149415E-06  1.705791E-04  5.249753E-06  3.844015E-04  9.994350E-01
 2.505000E+02  6.106747E-07  1.170974E-08  1.468596E-08  4.302255E-06  1.768928E-04  5.459471E-06  3.953148E-04  9.994174E-01
 2.510000E+02  6.338282E-07  1.239790E-08  1.549057E-08  4.460089E-06  1.834142E-04  5.676703E-06  4.064940E-04  9.993993E-01
 2.515000E+02  6.577635E-07  1.312361E-08  1.633586E-08  4.623057E-06  1.901492E-04  5.901686E-06  4.179445E-04  9.993807E-01
 2.520000E+02  6.825036E-07  1.388874E-08  1.722370E-08  4.791304E-06  1.971039E-04  6.134663E-06  4.296718E-04  9.993616E-01
 2.525000E+02  7.080719E-07  1.469527E-08  1.815607E-08  4.964979E-06  2.042845E-04  6.375884E-06  4.416812E-04  9.993420E-01
 2.530000E+02  7.344928E-07  1.554526E-08  1.913498E-08  5.144232E-06  2.116974E-04  6.625606E-06  4.539783E-04  9.993218E-01
 2.535000E+02  7.617908E-07  1.644086E-08  2.016258E-08  5.329219E-06  2.193491E-04  6.884092E-06  4.665689E-04  9.993011E-01
 2.540000E+02  7.899913E-07  1.738433E-08  2.124106E-08  5.520098E-06  2.272462E-04  7.151610E-06  4.794587E-04  9.992798E-01
 2.545000E+02  8.191203E-07  1.837801E-08  2.237273E-08  5.717031E-06  2.353956E-04  7.428440E-06  4.926535E-04  9.992579E-01
 2.550000E+02  8.492042E-07  1.942437E-08  2.355998E-08  5.920183E-06  2.438042E-04  7.714865E-06  5.061591E-04  9.992355E-01
 2.555000E+02  8.802704E-07  2.052598E-08  2.480531E-08  6.129725E-06  2.524792E-04  8.011177E-06  5.199817E-04  9.992125E-01
 2.560000E+02  9.123466E-07  2.168551E-08  2.611129E-08  6.345830E-06  2.614279E-04  8.317676E-06  5.341273E-04  9.991888E-01
 2.565000E+02  9.454613E-07  2.290576E-08  2.748064E-08  6.568674E-06  2.706578E-04  8.634668E-06  5.486021E-04  9.991645E-01
 2.570000E+02  9.796438E-07  2.418965E-08  2.891615E-08  6.798440E-06  2.801765E-04  8.962468E-06  5.634123E-04  9.991396E-01
 2.575000E+02  1.014924E-06  2.554024E-08  3.042074E-08  7.035313E-06  2.899917E-04  9.301401E-06  5.785643E-04  9.991140E-01
 2.580000E+02  1.051332E-06  2.696072E-08  3.199744E-08  7.279481E-06  3.001116E-04  9.651795E-06  5.940645E-04  9.990878E-01
 2.585000E+02  1.088900E-06  2.845439E-08  3.364939E-08  7.531139E-06  3.105442E-04  1.001399E-05  6.099196E-04  9.990608E-01
 2.590000E+02  1.127659E-06  3.002472E-08  3.537987E-08  7.790483E-06  3.212980E-04  1.038834E-05  6.261360E-04  9.990332E-01
 2.595000E+02  1.167642E-06  3.167534E-08  3.719229E-08  8.057718E-06  3.323814E-04  1.077519E-05  6.427205E-04  9.990048E-01
 2.600000E+02  1.208883E-06  3.340999E-08  3.909017E-08  8.333047E-06  3.438031E-04  1.117492E-05  6.596800E-04  9.989757E-01
 2.605000E+02  1.251416E-06  3.523262E-08  4.107719E-08  8.616684E-06  3.555722E-04  1.158789E-05  6.770213E-04  9.989459E-01
 2.610000E+02  1.295276E-06  3.714732E-08  4.315715E-08  8.908842E-06  3.676976E-04  1.201450E-05  6.947514E-04  9.989153E-01
 2.615000E+02  1.340499E-06  3.915835E-08  4.533402E-08  9.209743E-06  3.801886E-04  1.245513E-05  7.128774E-04  9.988838E-01
 2.620000E+02  1.387121E-06  4.127017E-08  4.761191E-08  9.519610E-06  3.930549E-04  1.291019E-05  7.314066E-04  9.988516E-01
 2.625000E+02  1.435179E-06  4.348739E-08  4.999508E-08  9.838673E-06  4.063060E-04  1.338008E-05  7.503461E-04  9.988186E-01
 2.630000E+02  1.484713E-06  4.581486E-08  5.248796E-08  1.016717E-05  4.199520E-04  1.386524E-05  7.697033E-04  9.987847E-01
 2.635000E+02  1.535762E-06  4.825759E-08  5.509515E-08  1.050533E-05  4.340028E-04  1.436610E-05  7.894859E-04  9.987500E-01
 2.640000E+02  1.588364E-06  5.082083E-08  5.782140E-08  1.085341E-05  4.484690E-04  1.488309E-05  8.097012E-04  9.987144E-01
 2.645000E+02  1.642561E-06  5.351001E-08  6.067167E-08  1.121165E-05  4.633609E-04  1.541668E-05  8.303570E-04  9.986779E-01
 2.650000E+02  1.698396E-06  5.633082E-08  6.365109E-08  1.158030E-05  4.786894E-04  1.596732E-05  8.514611E-04  9.986405E-01
 2.655000E+02  1.755910E-06  5.928914E-08  6.676497E-08  1.195964E-05  4.944655E-04  1.653549E-05  8.730214E-04  9.986021E-01
 2.660000E+02  1.815147E-06  6.239114E-08  7.001883E-08  1.234991E-05  5.107004E-04  1.712169E-05  8.950457E-04  9.985628E-01
 2.665000E+02  1.876151E-06  6.564319E-08  7.341838E-08  1.275140E-05  5.274056E-04  1.772640E-05  9.175422E-04  9.985226E-01
 2.670000E+02  1.938969E-06  6.905196E-08  7.696956E-08  1.316437E-05  5.445928E-04  1.835013E-05  9.405191E-04  9.984813E-01
 2.675000E+02  2.003646E-06  7.262434E-08  8.067851E-08  1.358912E-05  5.622739E-04  1.899342E-05  9.639847E-04  9.984390E-01
 2.680000E+02  2.070230E-06  7.636754E-08  8.455159E-08  1.402591E-05  5.804610E-04  1.965678E-05  9.879472E-04  9.983957E-01
 2.685000E+02  2.138769E-06  8.028903E-08  8.859539E-08  1.447506E-05  5.991666E-04  2.034077E-05  1.012415E-03  9.983513E-01
 2.690000E+02  2.209313E-06  8.439658E-08  9.281675E-08  1.493685E-05  6.184034E-04  2.104594E-05  1.037397E-03  9.983058E-01
 2.695000E+02  2.281913E-06  8.869827E-08  9.722274E-08  1.541159E-05  6.381843E-04  2.177287E-05  1.062902E-03  9.982593E-01
 2.700000E+02  2.356619E-06  9.320250E-08  1.018207E-07  1.589959E-05  6.585224E-04  2.252213E-05  1.088939E-03  9.982116E-01
 2.705000E+02  2.433484E-06  9.791799E-08  1.066182E-07  1.640116E-05  6.794313E-04  2.329433E-05  1.115516E-03  9.981627E-01
 2.710000E+02  2.512563E-06  1.028538E-07  1.116231E-07  1.691663E-05  7.009245E-04  2.409007E-05  1.142643E-03  9.981127E-01
 2.715000E+02  2.593909E-06  1.080194E-07  1.168435E-07  1.744633E-05  7.230161E-04  2.490998E-05  1.170328E-03  9.980615E-01
 2.720000E+02  2.677580E-06  1.134244E-07  1.222879E-07  1.799059E-05  7.457203E-04  2.575469E-05  1.198581E-03  9.980090E-01
 2.725000E+02  2.763631E-06  1.190792E-07  1.279650E-07  1.854975E-05  7.690517E-04  2.662485E-05  1.227411E-03  9.979554E-01
 2.730000E+02  2.852120E-06  1.249941E-07  1.338837E-07  1.912416E-05  7.930249E-04  2.752114E-05  1.256828E-03  9.979004E-01
 2.735000E+02  2.943108E-06  1.311803E-07  1.400534E-07  1.971418E-05  8.176553E-04  2.844422E-05  1.286841E-03  9.978441E-01
 2.740000E+02  3.036655E-06  1.376489E-07  1.464837E-07  2.032015E-05  8.429579E-04  2.939480E-05  1.317460E-03  9.977865E-01
 2.745000E+02  3.132822E-06  1.444118E-07  1.531847E-07  2.094246E-05  8.689487E-04  3.037358E-05  1.348694E-03  9.977276E-01
 2.750000E+02  3.231673E-06  1.514813E-07  1.601666E-07  2.158148E-05  8.956434E-04  3.138129E-05  1.380554E-03  9.976673E-01
 2.755000E+02  3.333271E-06  1.588699E-07  1.674400E-07  2.223758E-05  9.230584E-04  3.241867E-05  1.413050E-03  9.976056E-01
 2.760000E+02  3.437683E-06  1.665910E-07  1.750161E-07  2.291115E-05  9.512102E-04  3.348647E-05  1.446191E-03  9.975424E-01
 2.765000E+02  3.544974E-06  1.746581E-07  1.829062E-07  2.360260E-05  9.801158E-04  3.458547E-05  1.479988E-03  9.974778E-01
 2.770000E+02  3.655213E-06  1.830853E-07  1.911221E-07  2.431231E-05  1.009792E-03  3.571646E-05  1.514451E-03  9.974117E-01
 2.775000E+02  3.768470E-06  1.918875E-07  1.996759E-07  2.504071E-05  1.040257E-03  3.688023E-05  1.549591E-03  9.973441E-01
 2.780000E+02  3.884814E-06  2.010797E-07  2.085802E-07  2.578821E-05  1.071528E-03  3.807761E-05  1.585417E-03  9.972749E-01
 2.785000E+02  4.004318E-06  2.106778E-07  2.178481E-07  2.655523E-05  1.103623E-03  3.930944E-05  1.621942E-03  9.972041E-01
 2.790000E+02  4.127056E-06  2.206981E-07  2.274929E-07  2.734221E-05  1.136561E-03  4.057658E-05  1.659175E-03  9.971318E-01
 2.795000E+02  4.253102E-06  2.311575E-07  2.375284E-07  2.814958E-05  1.170361E-03  4.187989E-05  1.697128E-03  9.970578E-01
 2.800000E+02  4.382532E-06  2.420736E-07  2.479691E-07  2.897780E-05  1.205041E-03  4.322028E-05  1.735811E-03  9.969821E-01
 2.805000E+02  4.515424E-06  2.534645E-07  2.588297E-07  2.982731E-05  1.240622E-03  4.459864E-05  1.775236E-03  9.969047E-01
 2.810000E+02  4.651858E-06  2.653492E-07  2.701254E-07  3.069858E-05  1.277123E-03  4.601590E-05  1.815413E-03  9.968256E-01
 2.815000E+02  4.791913E-06  2.777471E-07  2.818720E-07  3.159209E-05  1.314564E-03  4.747302E-05  1.856355E-03  9.967447E-01
 2.820000E+02  4.935672E-06  2.906783E-07  2.940857E-07  3.250831E-05  1.352965E-03  4.897096E-05  1.898073E-03  9.966620E-01
 2.825000E+02  5.083219E-06  3.041639E-07  3.067833E-07  3.344773E-05  1.392349E-03  5.051069E-05  1.940577E-03  9.965774E-01
 2.830000E+02  5.234638E-06  3.182254E-07  3.199821E-07  3.441084E-05  1.432735E-03  5.209324E-05  1.983881E-03  9.964910E-01
 2.835000E+02  5.390016E-06  3.328852E-07  3.337001E-07  3.539816E-05  1.474146E-03  5.371961E-05  2.027996E-03  9.964027E-01
 2.840000E+02  5.549443E-06  3.481666E-07  3.479555E-07  3.641019E-05  1.516603E-03  5.539085E-05  2.072933E-03  9.963124E-01
 2.845000E+02  5.713006E-06  3.640936E-07  3.627674E-07  3.744745E-05  1.560129E-03  5.710803E-05  2.118705E-03  9.962202E-01
 2.850000E+02  5.880799E-06  3.806908E-07  3.781554E-07  3.851048E-05  1.604747E-03  5.887224E-05  2.165323E-03  9.961259E-01
 2.855000E+02  6.052914E-06  3.979842E-07  3.941396E-07  3.959981E-05  1.650479E-03  6.068457E-05  2.212801E-03  9.960296E-01
 2.860000E+02  6.229446E-06  4.160001E-07  4.107410E-07  4.071600E-05  1.697350E-03  6.254616E-05  2.261151E-03  9.959312E-01
 2.865000E+02  6.410491E-06  4.347661E-07  4.279811E-07  4.185959E-05  1.745383E-03  6.445814E-05  2.310384E-03  9.958306E-01
 2.870000E+02  6.596149E-06  4.543105E-07  4.458818E-07  4.303116E-05  1.794603E-03  6.642171E-05  2.360515E-03  9.957279E-01
 2.875000E+02  6.786518E-06  4.746628E-07  4.644661E-07  4.423129E-05  1.845033E-03  6.843804E-05  2.411554E-03  9.956230E-01
 2.880000E+02  6.981700E-06  4.958534E-07  4.837575E-07  4.546055E-05  1.896700E-03  7.050835E-05  2.463516E-03  9.955159E-01
 2.885000E+02  7.181799E-06  5.179135E-07  5.037802E-07  4.671954E-05  1.949629E-03  7.263388E-05  2.516414E-03  9.954064E-01
 2.890000E+02  7.386921E-06  5.408757E-07  5.245591E-07  4.800886E-05  2.003846E-03  7.481589E-05  2.570260E-03  9.952946E-01
 2.895000E+02  7.597172E-06  5.647735E-07  5.461201E-07  4.932914E-05  2.059377E-03  7.705566E-05  2.625067E-03  9.951805E-01
 2.900000E+02  7.812661E-06  5.896415E-07  5.684895E-07  5.068098E-05  2.116249E-03  7.935450E-05  2.680849E-03  9.950639E-01
 2.905000E+02  8.033499E-06  6.155156E-07  5.916946E-07  5.206503E-05  2.174490E-03  8.171375E-05  2.737620E-03  9.949449E-01
 2.910000E+02  8.259800E-06  6.424326E-07  6.157636E-07  5.348193E-05  2.234126E-03  8.413476E-05  2.795392E-03  9.948233E-01
 2.915000E+02  8.491677E-06  6.704308E-07  6.407254E-07  5.493233E-05  2.295186E-03  8.661891E-05  2.854181E-03  9.946993E-01
 2.920000E+02  8.729248E-06  6.995496E-07  6.666098E-07  5.641689E-05  2.357699E-03  8.916761E-05  2.913998E-03  9.945726E-01
 2.925000E+02  8.972630E-06  7.298298E-07  6.934473E-07  5.793629E-05  2.421693E-03  9.178229E-05  2.974859E-03  9.944433E-01
 2.930000E+02  9.221945E-06  7.613134E-07  7.212697E-07  5.949121E-05  2.487198E-03  9.446439E-05  3.036777E-03  9.943114E-01
 2.935000E+02  9.477315E-06  7.940438E-07  7.501093E-07  6.108234E-05  2.554244E-03  9.721542E-05  3.099767E-03  9.941767E-01
 2.940000E+02  9.738865E-06  8.280658E-07  7.799995E-07  6.271040E-05  2.622862E-03  1.000369E-04  3.163842E-03  9.940392E-01
 2.945000E+02  1.000672E-05  8.634257E-07  8.109749E-07  6.437609E-05  2.693081E-03  1.029303E-04  3.229017E-03  9.938989E-01
 2.950000E+02  1.028101E-05  9.001712E-07  8.430706E-07  6.608015E-05  2.764934E-03  1.058972E-04  3.295307E-03  9.937558E-01
