# T/K; A/kJ
#           T           tot           vib           rot         trans          elec            mf          indi
 3.985000E+02 -1.088242E+01  6.180197E+01 -5.823655E+00 -2.837163E+01 -4.516177E+01 -1.669131E+01  2.336398E+01
 3.990000E+02 -1.091732E+01  6.177664E+01 -5.840210E+00 -2.844445E+01 -4.514027E+01 -1.669008E+01  2.342106E+01
 3.995000E+02 -1.095227E+01  6.175124E+01 -5.856861E+00 -2.851769E+01 -4.511859E+01 -1.668885E+01  2.347849E+01
 4.000000E+02 -1.098726E+01  6.172577E+01 -5.873607E+00 -2.859136E+01 -4.509673E+01 -1.668760E+01  2.353627E+01
 4.005000E+02 -1.102230E+01  6.170023E+01 -5.890449E+00 -2.866545E+01 -4.507469E+01 -1.668635E+01  2.359440E+01
 4.010000E+02 -1.105739E+01  6.167463E+01 -5.907388E+00 -2.873996E+01 -4.505247E+01 -1.668509E+01  2.365289E+01
 4.015000E+02 -1.109253E+01  6.164896E+01 -5.924423E+00 -2.881491E+01 -4.503007E+01 -1.668383E+01  2.371174E+01
 4.020000E+02 -1.112772E+01  6.162322E+01 -5.941555E+00 -2.889028E+01 -4.500749E+01 -1.668256E+01  2.377094E+01
 4.025000E+02 -1.116296E+01  6.159741E+01 -5.958783E+00 -2.896609E+01 -4.498473E+01 -1.668127E+01  2.383051E+01
 4.030000E+02 -1.119824E+01  6.157154E+01 -5.976109E+00 -2.904233E+01 -4.496179E+01 -1.667999E+01  2.389043E+01
 4.035000E+02 -1.123358E+01  6.154559E+01 -5.993532E+00 -2.911901E+01 -4.493866E+01 -1.667869E+01  2.395072E+01
 4.040000E+02 -1.126896E+01  6.151958E+01 -6.011053E+00 -2.919612E+01 -4.491536E+01 -1.667739E+01  2.401138E+01
 4.045000E+02 -1.130439E+01  6.149351E+01 -6.028672E+00 -2.927367E+01 -4.489188E+01 -1.667607E+01  2.407240E+01
 4.050000E+02 -1.133987E+01  6.146736E+01 -6.046388E+00 -2.935166E+01 -4.486822E+01 -1.667476E+01  2.413379E+01
 4.055000E+02 -1.137540E+01  6.144115E+01 -6.064202E+00 -2.943009E+01 -4.484438E+01 -1.667343E+01  2.419555E+01
 4.060000E+02 -1.141098E+01  6.141487E+01 -6.082115E+00 -2.950896E+01 -4.482036E+01 -1.667209E+01  2.425768E+01
 4.065000E+02 -1.144661E+01  6.138853E+01 -6.100126E+00 -2.958827E+01 -4.479617E+01 -1.667075E+01  2.432018E+01
 4.070000E+02 -1.148229E+01  6.136212E+01 -6.118235E+00 -2.966803E+01 -4.477179E+01 -1.666940E+01  2.438305E+01
 4.075000E+02 -1.151802E+01  6.133564E+01 -6.136442E+00 -2.974823E+01 -4.474724E+01 -1.666804E+01  2.444630E+01
 4.080000E+02 -1.155380E+01  6.130910E+01 -6.154748E+00 -2.982888E+01 -4.472252E+01 -1.666668E+01  2.450992E+01
 4.085000E+02 -1.158963E+01  6.128249E+01 -6.173153E+00 -2.990997E+01 -4.469762E+01 -1.666530E+01  2.457393E+01
 4.090000E+02 -1.162551E+01  6.125582E+01 -6.191656E+00 -2.999152E+01 -4.467254E+01 -1.666392E+01  2.463831E+01
 4.095000E+02 -1.166144E+01  6.122908E+01 -6.210257E+00 -3.007351E+01 -4.464729E+01 -1.666253E+01  2.470307E+01
 4.100000E+02 -1.169742E+01  6.120228E+01 -6.228958E+00 -3.015595E+01 -4.462186E+01 -1.666113E+01  2.476821E+01
 4.105000E+02 -1.173345E+01  6.117541E+01 -6.247756E+00 -3.023884E+01 -4.459626E+01 -1.665973E+01  2.483373E+01
 4.110000E+02 -1.176954E+01  6.114848E+01 -6.266654E+00 -3.032218E+01 -4.457049E+01 -1.665832E+01  2.489963E+01
 4.115000E+02 -1.180567E+01  6.112148E+01 -6.285649E+00 -3.040597E+01 -4.454455E+01 -1.665689E+01  2.496591E+01
 4.120000E+02 -1.184186E+01  6.109443E+01 -6.304743E+00 -3.049022E+01 -4.451844E+01 -1.665546E+01  2.503258E+01
 4.125000E+02 -1.187809E+01  6.106731E+01 -6.323936E+00 -3.057492E+01 -4.449216E+01 -1.665403E+01  2.509964E+01
 4.130000E+02 -1.191438E+01  6.104012E+01 -6.343226E+00 -3.066007E+01 -4.446570E+01 -1.665258E+01  2.516707E+01
 4.135000E+02 -1.195072E+01  6.101288E+01 -6.362615E+00 -3.074567E+01 -4.443908E+01 -1.665113E+01  2.523490E+01
 4.140000E+02 -1.198711E+01  6.098557E+01 -6.382101E+00 -3.083173E+01 -4.441230E+01 -1.664967E+01  2.530311E+01
 4.145000E+02 -1.202356E+01  6.095821E+01 -6.401685E+00 -3.091824E+01 -4.438535E+01 -1.664820E+01  2.537170E+01
 4.150000E+02 -1.206005E+01  6.093078E+01 -6.421367E+00 -3.100520E+01 -4.435823E+01 -1.664672E+01  2.544069E+01
 4.155000E+02 -1.209660E+01  6.090329E+01 -6.441146E+00 -3.109262E+01 -4.433095E+01 -1.664523E+01  2.551006E+01
 4.160000E+02 -1.213320E+01  6.087574E+01 -6.461022E+00 -3.118049E+01 -4.430351E+01 -1.664374E+01  2.557982E+01
 4.165000E+02 -1.216985E+01  6.084813E+01 -6.480995E+00 -3.126882E+01 -4.427590E+01 -1.664224E+01  2.564997E+01
 4.170000E+02 -1.220656E+01  6.082046E+01 -6.501065E+00 -3.135760E+01 -4.424814E+01 -1.664073E+01  2.572051E+01
 4.175000E+02 -1.224332E+01  6.079274E+01 -6.521231E+00 -3.144683E+01 -4.422021E+01 -1.663921E+01  2.579143E+01
 4.180000E+02 -1.228013E+01  6.076495E+01 -6.541493E+00 -3.153651E+01 -4.419213E+01 -1.663769E+01  2.586274E+01
 4.185000E+02 -1.231699E+01  6.073711E+01 -6.561850E+00 -3.162665E+01 -4.416389E+01 -1.663615E+01  2.593445E+01
 4.190000E+02 -1.235391E+01  6.070921E+01 -6.582303E+00 -3.171724E+01 -4.413550E+01 -1.663461E+01  2.600654E+01
 4.195000E+02 -1.239088E+01  6.068126E+01 -6.602851E+00 -3.180828E+01 -4.410695E+01 -1.663306E+01  2.607902E+01
 4.200000E+02 -1.242790E+01  6.065324E+01 -6.623494E+00 -3.189977E+01 -4.407826E+01 -1.663150E+01  2.615188E+01
 4.205000E+02 -1.246497E+01  6.062518E+01 -6.644231E+00 -3.199171E+01 -4.404941E+01 -1.662994E+01  2.622514E+01
 4.210000E+02 -1.250210E+01  6.059706E+01 -6.665062E+00 -3.208410E+01 -4.402041E+01 -1.662837E+01  2.629878E+01
 4.215000E+02 -1.253929E+01  6.056888E+01 -6.685986E+00 -3.217694E+01 -4.399127E+01 -1.662678E+01  2.637281E+01
 4.220000E+02 -1.257652E+01  6.054065E+01 -6.707003E+00 -3.227023E+01 -4.396197E+01 -1.662519E+01  2.644723E+01
 4.225000E+02 -1.261381E+01  6.051237E+01 -6.728113E+00 -3.236396E+01 -4.393254E+01 -1.662360E+01  2.652204E+01
 4.230000E+02 -1.265116E+01  6.048403E+01 -6.749314E+00 -3.245814E+01 -4.390296E+01 -1.662199E+01  2.659723E+01
 4.235000E+02 -1.619633E+01  5.799573E+01 -1.509414E+01 -2.472917E+02 -1.133746E-01 -5.788761E-03  1.883130E+02
 4.240000E+02 -1.630067E+01  5.799560E+01 -1.511808E+01 -2.476002E+02 -1.127424E-01 -5.781770E-03  1.885405E+02
 4.245000E+02 -1.640502E+01  5.799548E+01 -1.514203E+01 -2.479087E+02 -1.121157E-01 -5.774796E-03  1.887681E+02
 4.250000E+02 -1.650939E+01  5.799535E+01 -1.516598E+01 -2.482171E+02 -1.114944E-01 -5.767841E-03  1.889956E+02
 4.255000E+02 -1.661379E+01  5.799522E+01 -1.518994E+01 -2.485255E+02 -1.108784E-01 -5.760903E-03  1.892231E+02
 4.260000E+02 -1.671820E+01  5.799509E+01 -1.521392E+01 -2.488339E+02 -1.102677E-01 -5.753982E-03  1.894506E+02
 4.265000E+02 -1.682263E+01  5.799496E+01 -1.523789E+01 -2.491423E+02 -1.096622E-01 -5.747079E-03  1.896780E+02
 4.270000E+02 -1.692709E+01  5.799484E+01 -1.526188E+01 -2.494507E+02 -1.090619E-01 -5.740194E-03  1.899054E+02
 4.275000E+02 -1.703156E+01  5.799471E+01 -1.528588E+01 -2.497590E+02 -1.084667E-01 -5.733325E-03  1.901328E+02
 4.280000E+02 -1.713605E+01  5.799458E+01 -1.530988E+01 -2.500673E+02 -1.078765E-01 -5.726474E-03  1.903602E+02
 4.285000E+02 -1.724056E+01  5.799446E+01 -1.533389E+01 -2.503756E+02 -1.072913E-01 -5.719640E-03  1.905875E+02
 4.290000E+02 -1.734510E+01  5.799433E+01 -1.535791E+01 -2.506839E+02 -1.067109E-01 -5.712823E-03  1.908148E+02
 4.295000E+02 -1.744965E+01  5.799420E+01 -1.538194E+01 -2.509921E+02 -1.061355E-01 -5.706024E-03  1.910420E+02
 4.300000E+02 -1.755422E+01  5.799407E+01 -1.540597E+01 -2.513003E+02 -1.055649E-01 -5.699241E-03  1.912693E+02
 4.305000E+02 -1.765881E+01  5.799395E+01 -1.543002E+01 -2.516085E+02 -1.049990E-01 -5.692475E-03  1.914965E+02
 4.310000E+02 -1.776343E+01  5.799382E+01 -1.545407E+01 -2.519167E+02 -1.044378E-01 -5.685726E-03  1.917236E+02
 4.315000E+02 -1.786806E+01  5.799370E+01 -1.547813E+01 -2.522249E+02 -1.038812E-01 -5.678993E-03  1.919508E+02
 4.320000E+02 -1.797271E+01  5.799357E+01 -1.550219E+01 -2.525330E+02 -1.033292E-01 -5.672277E-03  1.921779E+02
 4.325000E+02 -1.807738E+01  5.799344E+01 -1.552627E+01 -2.528411E+02 -1.027818E-01 -5.665578E-03  1.924050E+02
 4.330000E+02 -1.818207E+01  5.799332E+01 -1.555035E+01 -2.531492E+02 -1.022389E-01 -5.658896E-03  1.926321E+02
 4.335000E+02 -1.828678E+01  5.799319E+01 -1.557444E+01 -2.534573E+02 -1.017004E-01 -5.652230E-03  1.928591E+02
 4.340000E+02 -1.839151E+01  5.799306E+01 -1.559854E+01 -2.537654E+02 -1.011662E-01 -5.645580E-03  1.930861E+02
 4.345000E+02 -1.849626E+01  5.799294E+01 -1.562264E+01 -2.540734E+02 -1.006364E-01 -5.638946E-03  1.933131E+02
 4.350000E+02 -1.860103E+01  5.799281E+01 -1.564676E+01 -2.543815E+02 -1.001110E-01 -5.632329E-03  1.935401E+02
 4.355000E+02 -1.870582E+01  5.799269E+01 -1.567088E+01 -2.546895E+02 -9.958971E-02 -5.625728E-03  1.937671E+02
 4.360000E+02 -1.881063E+01  5.799256E+01 -1.569501E+01 -2.549975E+02 -9.907267E-02 -5.619143E-03  1.939940E+02
 4.365000E+02 -1.891546E+01  5.799243E+01 -1.571915E+01 -2.553054E+02 -9.855978E-02 -5.612575E-03  1.942209E+02
 4.370000E+02 -1.902031E+01  5.799231E+01 -1.574329E+01 -2.556134E+02 -9.805099E-02 -5.606022E-03  1.944477E+02
 4.375000E+02 -1.912518E+01  5.799218E+01 -1.576744E+01 -2.559213E+02 -9.754627E-02 -5.599485E-03  1.946746E+02
 4.380000E+02 -1.923006E+01  5.799206E+01 -1.579161E+01 -2.562293E+02 -9.704558E-02 -5.592964E-03  1.949014E+02
 4.385000E+02 -1.933497E+01  5.799193E+01 -1.581577E+01 -2.565372E+02 -9.654886E-02 -5.586459E-03  1.951282E+02
 4.390000E+02 -1.943990E+01  5.799180E+01 -1.583995E+01 -2.568451E+02 -9.605607E-02 -5.579970E-03  1.953550E+02
 4.395000E+02 -1.954484E+01  5.799168E+01 -1.586413E+01 -2.571530E+02 -9.556718E-02 -5.573496E-03  1.955817E+02
 4.400000E+02 -1.964981E+01  5.799155E+01 -1.588832E+01 -2.574608E+02 -9.508215E-02 -5.567038E-03  1.958085E+02
 4.405000E+02 -1.975479E+01  5.799142E+01 -1.591252E+01 -2.577687E+02 -9.460093E-02 -5.560595E-03  1.960352E+02
 4.410000E+02 -1.985980E+01  5.799130E+01 -1.593673E+01 -2.580765E+02 -9.412348E-02 -5.554168E-03  1.962618E+02
 4.415000E+02 -1.996482E+01  5.799117E+01 -1.596094E+01 -2.583843E+02 -9.364976E-02 -5.547757E-03  1.964885E+02
 4.420000E+02 -2.006986E+01  5.799104E+01 -1.598517E+01 -2.586922E+02 -9.317974E-02 -5.541360E-03  1.967151E+02
 4.425000E+02 -2.017492E+01  5.799092E+01 -1.600940E+01 -2.590000E+02 -9.271338E-02 -5.534979E-03  1.969418E+02
 4.430000E+02 -2.028001E+01  5.799079E+01 -1.603363E+01 -2.593077E+02 -9.225064E-02 -5.528614E-03  1.971684E+02
 4.435000E+02 -2.038511E+01  5.799066E+01 -1.605788E+01 -2.596155E+02 -9.179148E-02 -5.522263E-03  1.973949E+02
 4.440000E+02 -2.049023E+01  5.799053E+01 -1.608213E+01 -2.599233E+02 -9.133586E-02 -5.515928E-03  1.976215E+02
 4.445000E+02 -2.059537E+01  5.799041E+01 -1.610639E+01 -2.602310E+02 -9.088376E-02 -5.509608E-03  1.978480E+02
 4.450000E+02 -2.070052E+01  5.799028E+01 -1.613066E+01 -2.605387E+02 -9.043512E-02 -5.503302E-03  1.980745E+02
 4.455000E+02 -2.080570E+01  5.799015E+01 -1.615493E+01 -2.608464E+02 -8.998993E-02 -5.497012E-03  1.983010E+02
 4.460000E+02 -2.091090E+01  5.799002E+01 -1.617921E+01 -2.611541E+02 -8.954814E-02 -5.490737E-03  1.985275E+02
 4.465000E+02 -2.101611E+01  5.798990E+01 -1.620350E+01 -2.614618E+02 -8.910972E-02 -5.484476E-03  1.987539E+02
 4.470000E+02 -2.112135E+01  5.798977E+01 -1.622780E+01 -2.617695E+02 -8.867464E-02 -5.478230E-03  1.989803E+02
 4.475000E+02 -2.122660E+01  5.798964E+01 -1.625211E+01 -2.620772E+02 -8.824286E-02 -5.471999E-03  1.992068E+02
 4.480000E+02 -2.133188E+01  5.798951E+01 -1.627642E+01 -2.623848E+02 -8.781435E-02 -5.465783E-03  1.994331E+02
 4.485000E+02 -2.143717E+01  5.798938E+01 -1.630074E+01 -2.626925E+02 -8.738908E-02 -5.459581E-03  1.996595E+02
 4.490000E+02 -2.154248E+01  5.798925E+01 -1.632507E+01 -2.630001E+02 -8.696701E-02 -5.453394E-03  1.998859E+02
 4.495000E+02 -2.164781E+01  5.798912E+01 -1.634940E+01 -2.633077E+02 -8.654811E-02 -5.447222E-03  2.001122E+02
 4.500000E+02 -2.175316E+01  5.798899E+01 -1.637374E+01 -2.636153E+02 -8.613236E-02 -5.441063E-03  2.003385E+02
 4.505000E+02 -2.185853E+01  5.798886E+01 -1.639809E+01 -2.639229E+02 -8.571972E-02 -5.434919E-03  2.005648E+02
 4.510000E+02 -2.196392E+01  5.798873E+01 -1.642245E+01 -2.642305E+02 -8.531016E-02 -5.428790E-03  2.007911E+02
 4.515000E+02 -2.206933E+01  5.798860E+01 -1.644682E+01 -2.645381E+02 -8.490365E-02 -5.422675E-03  2.010173E+02
 4.520000E+02 -2.217475E+01  5.798847E+01 -1.647119E+01 -2.648457E+02 -8.450016E-02 -5.416574E-03  2.012435E+02
 4.525000E+02 -2.228020E+01  5.798834E+01 -1.649557E+01 -2.651532E+02 -8.409967E-02 -5.410487E-03  2.014698E+02
 4.530000E+02 -2.238566E+01  5.798821E+01 -1.651995E+01 -2.654608E+02 -8.370214E-02 -5.404414E-03  2.016960E+02
 4.535000E+02 -2.249115E+01  5.798808E+01 -1.654435E+01 -2.657683E+02 -8.330754E-02 -5.398356E-03  2.019221E+02
 4.540000E+02 -2.259665E+01  5.798795E+01 -1.656875E+01 -2.660758E+02 -8.291584E-02 -5.392311E-03  2.021483E+02
 4.545000E+02 -2.270217E+01  5.798782E+01 -1.659316E+01 -2.663834E+02 -8.252703E-02 -5.386281E-03  2.023744E+02
 4.550000E+02 -2.280771E+01  5.798768E+01 -1.661757E+01 -2.666909E+02 -8.214107E-02 -5.380264E-03  2.026006E+02
 4.555000E+02 -2.291327E+01  5.798755E+01 -1.664200E+01 -2.669984E+02 -8.175793E-02 -5.374261E-03  2.028267E+02
 4.560000E+02 -2.301884E+01  5.798742E+01 -1.666643E+01 -2.673059E+02 -8.137758E-02 -5.368272E-03  2.030528E+02
 4.565000E+02 -2.312444E+01  5.798729E+01 -1.669086E+01 -2.676134E+02 -8.100001E-02 -5.362297E-03  2.032789E+02
 4.570000E+02 -2.323005E+01  5.798715E+01 -1.671531E+01 -2.679208E+02 -8.062518E-02 -5.356335E-03  2.035049E+02
 4.575000E+02 -2.333569E+01  5.798702E+01 -1.673976E+01 -2.682283E+02 -8.025307E-02 -5.350387E-03  2.037310E+02
 4.580000E+02 -2.344134E+01  5.798689E+01 -1.676422E+01 -2.685358E+02 -7.988365E-02 -5.344453E-03  2.039570E+02
 4.585000E+02 -2.354701E+01  5.798675E+01 -1.678869E+01 -2.688432E+02 -7.951690E-02 -5.338532E-03  2.041830E+02
 4.590000E+02 -2.365270E+01  5.798662E+01 -1.681316E+01 -2.691507E+02 -7.915279E-02 -5.332625E-03  2.044090E+02
 4.595000E+02 -2.375841E+01  5.798648E+01 -1.683764E+01 -2.694581E+02 -7.879130E-02 -5.326731E-03  2.046350E+02
 4.600000E+02 -2.386414E+01  5.798635E+01 -1.686213E+01 -2.697655E+02 -7.843240E-02 -5.320851E-03  2.048609E+02
 4.605000E+02 -2.396988E+01  5.798621E+01 -1.688663E+01 -2.700729E+02 -7.807606E-02 -5.314984E-03  2.050869E+02
 4.610000E+02 -2.407565E+01  5.798608E+01 -1.691113E+01 -2.703804E+02 -7.772228E-02 -5.309130E-03  2.053128E+02
 4.615000E+02 -2.418143E+01  5.798594E+01 -1.693564E+01 -2.706878E+02 -7.737101E-02 -5.303290E-03  2.055387E+02
 4.620000E+02 -2.428723E+01  5.798580E+01 -1.696016E+01 -2.709952E+02 -7.702225E-02 -5.297463E-03  2.057646E+02
 4.625000E+02 -2.439305E+01  5.798567E+01 -1.698468E+01 -2.713025E+02 -7.667595E-02 -5.291649E-03  2.059905E+02
 4.630000E+02 -2.449889E+01  5.798553E+01 -1.700921E+01 -2.716099E+02 -7.633212E-02 -5.285848E-03  2.062163E+02
 4.635000E+02 -2.460475E+01  5.798539E+01 -1.703375E+01 -2.719173E+02 -7.599071E-02 -5.280060E-03  2.064422E+02
 4.640000E+02 -2.471063E+01  5.798525E+01 -1.705829E+01 -2.722247E+02 -7.565170E-02 -5.274285E-03  2.066680E+02
 4.645000E+02 -2.481652E+01  5.798511E+01 -1.708285E+01 -2.725321E+02 -7.531509E-02 -5.268523E-03  2.068938E+02
 4.650000E+02 -2.492243E+01  5.798498E+01 -1.710741E+01 -2.728394E+02 -7.498083E-02 -5.262774E-03  2.071197E+02
 4.655000E+02 -2.502837E+01  5.798484E+01 -1.713197E+01 -2.731468E+02 -7.464892E-02 -5.257038E-03  2.073454E+02
 4.660000E+02 -2.513432E+01  5.798470E+01 -1.715655E+01 -2.734541E+02 -7.431933E-02 -5.251315E-03  2.075712E+02
 4.665000E+02 -2.524028E+01  5.798456E+01 -1.718113E+01 -2.737615E+02 -7.399205E-02 -5.245605E-03  2.077970E+02
 4.670000E+02 -2.534627E+01  5.798442E+01 -1.720572E+01 -2.740688E+02 -7.366704E-02 -5.239907E-03  2.080227E+02
 4.675000E+02 -2.545228E+01  5.798427E+01 -1.723031E+01 -2.743761E+02 -7.334429E-02 -5.234222E-03  2.082485E+02
 4.680000E+02 -2.555830E+01  5.798413E+01 -1.725491E+01 -2.746835E+02 -7.302377E-02 -5.228550E-03  2.084742E+02
 4.685000E+02 -2.566434E+01  5.798399E+01 -1.727952E+01 -2.749908E+02 -7.270548E-02 -5.222890E-03  2.086999E+02
 4.690000E+02 -2.577040E+01  5.798385E+01 -1.730414E+01 -2.752981E+02 -7.238939E-02 -5.217243E-03  2.089256E+02
 4.695000E+02 -2.587648E+01  5.798371E+01 -1.732876E+01 -2.756054E+02 -7.207547E-02 -5.211609E-03  2.091513E+02
 4.700000E+02 -2.598258E+01  5.798356E+01 -1.735339E+01 -2.759127E+02 -7.176371E-02 -5.205987E-03  2.093769E+02
 4.705000E+02 -2.608870E+01  5.798342E+01 -1.737803E+01 -2.762200E+02 -7.145410E-02 -5.200377E-03  2.096026E+02
 4.710000E+02 -2.619483E+01  5.798328E+01 -1.740267E+01 -2.765273E+02 -7.114660E-02 -5.194780E-03  2.098282E+02
 4.715000E+02 -2.630098E+01  5.798313E+01 -1.742732E+01 -2.768346E+02 -7.084121E-02 -5.189195E-03  2.100538E+02
 4.720000E+02 -2.640715E+01  5.798299E+01 -1.745198E+01 -2.771419E+02 -7.053791E-02 -5.183622E-03  2.102794E+02
 4.725000E+02 -2.651334E+01  5.798284E+01 -1.747665E+01 -2.774492E+02 -7.023667E-02 -5.178062E-03  2.105050E+02
 4.730000E+02 -2.661955E+01  5.798270E+01 -1.750132E+01 -2.777564E+02 -6.993747E-02 -5.172514E-03  2.107306E+02
 4.735000E+02 -2.672577E+01  5.798255E+01 -1.752600E+01 -2.780637E+02 -6.964031E-02 -5.166978E-03  2.109562E+02
 4.740000E+02 -2.683202E+01  5.798240E+01 -1.755068E+01 -2.783710E+02 -6.934516E-02 -5.161454E-03  2.111818E+02
 4.745000E+02 -2.693828E+01  5.798226E+01 -1.757537E+01 -2.786783E+02 -6.905200E-02 -5.155942E-03  2.114073E+02
 4.750000E+02 -2.704456E+01  5.798211E+01 -1.760007E+01 -2.789855E+02 -6.876082E-02 -5.150443E-03  2.116328E+02
 4.755000E+02 -2.715086E+01  5.798196E+01 -1.762478E+01 -2.792928E+02 -6.847160E-02 -5.144955E-03  2.118584E+02
 4.760000E+02 -2.725717E+01  5.798181E+01 -1.764949E+01 -2.796000E+02 -6.818432E-02 -5.139479E-03  2.120839E+02
 4.765000E+02 -2.736351E+01  5.798166E+01 -1.767421E+01 -2.799073E+02 -6.789897E-02 -5.134016E-03  2.123094E+02
 4.770000E+02 -2.746986E+01  5.798151E+01 -1.769894E+01 -2.802145E+02 -6.761553E-02 -5.128564E-03  2.125348E+02
 4.775000E+02 -2.757623E+01  5.798136E+01 -1.772367E+01 -2.805218E+02 -6.733398E-02 -5.123124E-03  2.127603E+02
 4.780000E+02 -2.768262E+01  5.798121E+01 -1.774841E+01 -2.808290E+02 -6.705431E-02 -5.117696E-03  2.129858E+02
 4.785000E+02 -2.778902E+01  5.798106E+01 -1.777316E+01 -2.811363E+02 -6.677650E-02 -5.112279E-03  2.132112E+02
 4.790000E+02 -2.789545E+01  5.798091E+01 -1.779792E+01 -2.814435E+02 -6.650053E-02 -5.106874E-03  2.134367E+02
 4.795000E+02 -2.800189E+01  5.798076E+01 -1.782268E+01 -2.817507E+02 -6.622639E-02 -5.101481E-03  2.136621E+02
 4.800000E+02 -2.810835E+01  5.798061E+01 -1.784744E+01 -2.820580E+02 -6.595406E-02 -5.096100E-03  2.138875E+02
 4.805000E+02 -2.821483E+01  5.798045E+01 -1.787222E+01 -2.823652E+02 -6.568354E-02 -5.090730E-03  2.141129E+02
 4.810000E+02 -2.832133E+01  5.798030E+01 -1.789700E+01 -2.826724E+02 -6.541479E-02 -5.085372E-03  2.143383E+02
 4.815000E+02 -2.842784E+01  5.798015E+01 -1.792179E+01 -2.829796E+02 -6.514781E-02 -5.080025E-03  2.145637E+02
 4.820000E+02 -2.853437E+01  5.797999E+01 -1.794658E+01 -2.832868E+02 -6.488259E-02 -5.074690E-03  2.147890E+02
 4.825000E+02 -2.864092E+01  5.797984E+01 -1.797138E+01 -2.835941E+02 -6.461910E-02 -5.069366E-03  2.150144E+02
 4.830000E+02 -2.874749E+01  5.797968E+01 -1.799619E+01 -2.839013E+02 -6.435733E-02 -5.064054E-03  2.152397E+02
 4.835000E+02 -2.885408E+01  5.797952E+01 -1.802101E+01 -2.842085E+02 -6.409728E-02 -5.058753E-03  2.154651E+02
 4.840000E+02 -2.896068E+01  5.797937E+01 -1.804583E+01 -2.845157E+02 -6.383891E-02 -5.053463E-03  2.156904E+02
 4.845000E+02 -2.906730E+01  5.797921E+01 -1.807066E+01 -2.848229E+02 -6.358223E-02 -5.048185E-03  2.159157E+02
 4.850000E+02 -2.917394E+01  5.797905E+01 -1.809549E+01 -2.851301E+02 -6.332721E-02 -5.042918E-03  2.161410E+02
 4.855000E+02 -2.928060E+01  5.797889E+01 -1.812034E+01 -2.854373E+02 -6.307385E-02 -5.037662E-03  2.163663E+02
 4.860000E+02 -2.938728E+01  5.797873E+01 -1.814518E+01 -2.857445E+02 -6.282212E-02 -5.032417E-03  2.165916E+02
 4.865000E+02 -2.949397E+01  5.797857E+01 -1.817004E+01 -2.860517E+02 -6.257202E-02 -5.027184E-03  2.168168E+02
 4.870000E+02 -2.960068E+01  5.797841E+01 -1.819490E+01 -2.863589E+02 -6.232352E-02 -5.021961E-03  2.170421E+02
 4.875000E+02 -2.970741E+01  5.797825E+01 -1.821977E+01 -2.866661E+02 -6.207663E-02 -5.016750E-03  2.172673E+02
 4.880000E+02 -2.981416E+01  5.797809E+01 -1.824465E+01 -2.869733E+02 -6.183132E-02 -5.011549E-03  2.174926E+02
 4.885000E+02 -2.992092E+01  5.797793E+01 -1.826953E+01 -2.872805E+02 -6.158758E-02 -5.006360E-03  2.177178E+02
 4.890000E+02 -3.002770E+01  5.797777E+01 -1.829442E+01 -2.875877E+02 -6.134540E-02 -5.001182E-03  2.179430E+02
 4.895000E+02 -3.013450E+01  5.797760E+01 -1.831931E+01 -2.878949E+02 -6.110476E-02 -4.996014E-03  2.181682E+02
 4.900000E+02 -3.024132E+01  5.797744E+01 -1.834421E+01 -2.882021E+02 -6.086566E-02 -4.990857E-03  2.183934E+02
 4.905000E+02 -3.034815E+01  5.797728E+01 -1.836912E+01 -2.885093E+02 -6.062807E-02 -4.985712E-03  2.186186E+02
 4.910000E+02 -3.045501E+01  5.797711E+01 -1.839404E+01 -2.888165E+02 -6.039200E-02 -4.980577E-03  2.188438E+02
 4.915000E+02 -3.056188E+01  5.797695E+01 -1.841896E+01 -2.891237E+02 -6.015742E-02 -4.975453E-03  2.190689E+02
 4.920000E+02 -3.066876E+01  5.797678E+01 -1.844389E+01 -2.894309E+02 -5.992432E-02 -4.970339E-03  2.192941E+02
 4.925000E+02 -3.077567E+01  5.797661E+01 -1.846882E+01 -2.897381E+02 -5.969270E-02 -4.965236E-03  2.195193E+02
 4.930000E+02 -3.088259E+01  5.797645E+01 -1.849376E+01 -2.900452E+02 -5.946253E-02 -4.960144E-03  2.197444E+02
 4.935000E+02 -3.098953E+01  5.797628E+01 -1.851871E+01 -2.903524E+02 -5.923381E-02 -4.955063E-03  2.199695E+02
 4.940000E+02 -3.109649E+01  5.797611E+01 -1.854366E+01 -2.906596E+02 -5.900653E-02 -4.949992E-03  2.201946E+02
 4.945000E+02 -3.120347E+01  5.797594E+01 -1.856863E+01 -2.909668E+02 -5.878067E-02 -4.944932E-03  2.204197E+02
 4.950000E+02 -3.131046E+01  5.797577E+01 -1.859359E+01 -2.912740E+02 -5.855622E-02 -4.939882E-03  2.206448E+02
 4.955000E+02 -3.141747E+01  5.797560E+01 -1.861857E+01 -2.915812E+02 -5.833318E-02 -4.934843E-03  2.208699E+02
 4.960000E+02 -3.152450E+01  5.797543E+01 -1.864355E+01 -2.918884E+02 -5.811152E-02 -4.929814E-03  2.210950E+02
 4.965000E+02 -3.163154E+01  5.797526E+01 -1.866853E+01 -2.921955E+02 -5.789125E-02 -4.924796E-03  2.213201E+02
 4.970000E+02 -3.173861E+01  5.797509E+01 -1.869353E+01 -2.925027E+02 -5.767234E-02 -4.919788E-03  2.215452E+02
 4.975000E+02 -3.184569E+01  5.797492E+01 -1.871853E+01 -2.928099E+02 -5.745479E-02 -4.914791E-03  2.217702E+02
