#         T/K            w1            w2            w3            w4            w5            w6            w7            w8
 4.615000E+02  2.635357E-02  8.131771E-05  7.836013E-08  8.654735E-10  9.056306E-11  1.344929E-14  1.856353E-16  1.707795E-18
 4.620000E+02  2.632535E-02  8.086526E-05  7.699008E-08  8.367163E-10  8.663112E-11  1.273955E-14  1.733732E-16  1.564262E-18
 4.625000E+02  2.629718E-02  8.041634E-05  7.564696E-08  8.089750E-10  8.287807E-11  1.206873E-14  1.619457E-16  1.433070E-18
 4.630000E+02  2.626907E-02  7.997091E-05  7.433017E-08  7.822116E-10  7.929540E-11  1.143460E-14  1.512945E-16  1.313136E-18
 4.635000E+02  2.624102E-02  7.952892E-05  7.303915E-08  7.563897E-10  7.587504E-11  1.083510E-14  1.413651E-16  1.203472E-18
 4.640000E+02  2.621303E-02  7.909036E-05  7.177335E-08  7.314742E-10  7.260930E-11  1.026826E-14  1.321074E-16  1.103178E-18
 4.645000E+02  2.618509E-02  7.865519E-05  7.053222E-08  7.074315E-10  6.949089E-11  9.732241E-15  1.234745E-16  1.011437E-18
 4.650000E+02  2.615721E-02  7.822338E-05  6.931523E-08  6.842292E-10  6.651287E-11  9.225300E-15  1.154230E-16  9.275033E-19
 4.655000E+02  2.612939E-02  7.779488E-05  6.812186E-08  6.618364E-10  6.366862E-11  8.745803E-15  1.079127E-16  8.506968E-19
 4.660000E+02  2.610163E-02  7.736968E-05  6.695160E-08  6.402231E-10  6.095189E-11  8.292211E-15  1.009062E-16  7.803991E-19
 4.665000E+02  2.607393E-02  7.694774E-05  6.580397E-08  6.193607E-10  5.835668E-11  7.863072E-15  9.436852E-17  7.160463E-19
 4.670000E+02  2.604628E-02  7.652903E-05  6.467848E-08  5.992215E-10  5.587733E-11  7.457019E-15  8.826752E-17  6.571244E-19
 4.675000E+02  2.601869E-02  7.611353E-05  6.357466E-08  5.797790E-10  5.350843E-11  7.072764E-15  8.257314E-17  6.031646E-19
 4.680000E+02  2.599116E-02  7.570118E-05  6.249204E-08  5.610078E-10  5.124484E-11  6.709094E-15  7.725750E-17  5.537398E-19
 4.685000E+02  2.596368E-02  7.529198E-05  6.143019E-08  5.428833E-10  4.908166E-11  6.364865E-15  7.229465E-17  5.084602E-19
 4.690000E+02  2.593626E-02  7.488589E-05  6.038865E-08  5.253820E-10  4.701425E-11  6.039000E-15  6.766050E-17  4.669704E-19
 4.695000E+02  2.590890E-02  7.448288E-05  5.936700E-08  5.084811E-10  4.503817E-11  5.730481E-15  6.333264E-17  4.289459E-19
 4.700000E+02  2.588159E-02  7.408292E-05  5.836482E-08  4.921589E-10  4.314921E-11  5.438352E-15  5.929022E-17  3.940907E-19
 4.705000E+02  2.585434E-02  7.368599E-05  5.738170E-08  4.763945E-10  4.134335E-11  5.161709E-15  5.551386E-17  3.621348E-19
 4.710000E+02  2.582714E-02  7.329205E-05  5.641724E-08  4.611676E-10  3.961677E-11  4.899701E-15  5.198554E-17  3.328315E-19
 4.715000E+02  2.580000E-02  7.290108E-05  5.547105E-08  4.464588E-10  3.796583E-11  4.651525E-15  4.868848E-17  3.059556E-19
 4.720000E+02  2.577292E-02  7.251304E-05  5.454274E-08  4.322496E-10  3.638707E-11  4.416422E-15  4.560708E-17  2.813014E-19
 4.725000E+02  2.574589E-02  7.212792E-05  5.363195E-08  4.185219E-10  3.487719E-11  4.193679E-15  4.272680E-17  2.586812E-19
 4.730000E+02  2.571892E-02  7.174568E-05  5.273831E-08  4.052584E-10  3.343305E-11  3.982622E-15  4.003413E-17  2.379232E-19
 4.735000E+02  2.569200E-02  7.136630E-05  5.186145E-08  3.924427E-10  3.205166E-11  3.782614E-15  3.751650E-17  2.188707E-19
 4.740000E+02  2.566514E-02  7.098975E-05  5.100104E-08  3.800585E-10  3.073016E-11  3.593054E-15  3.516217E-17  2.013803E-19
 4.745000E+02  2.563833E-02  7.061601E-05  5.015673E-08  3.680906E-10  2.946585E-11  3.413378E-15  3.296025E-17  1.853210E-19
 4.750000E+02  2.561157E-02  7.024505E-05  4.932819E-08  3.565242E-10  2.825612E-11  3.243049E-15  3.090056E-17  1.705731E-19
 4.755000E+02  2.558487E-02  6.987684E-05  4.851509E-08  3.453450E-10  2.709853E-11  3.081564E-15  2.897366E-17  1.570270E-19
 4.760000E+02  2.555823E-02  6.951136E-05  4.771712E-08  3.345392E-10  2.599071E-11  2.928445E-15  2.717072E-17  1.445825E-19
 4.765000E+02  2.553164E-02  6.914858E-05  4.693396E-08  3.240937E-10  2.493044E-11  2.783243E-15  2.548352E-17  1.331479E-19
 4.770000E+02  2.550510E-02  6.878848E-05  4.616531E-08  3.139957E-10  2.391557E-11  2.645534E-15  2.390442E-17  1.226395E-19
 4.775000E+02  2.547862E-02  6.843104E-05  4.541087E-08  3.042330E-10  2.294407E-11  2.514915E-15  2.242628E-17  1.129804E-19
 4.780000E+02  2.545219E-02  6.807623E-05  4.467035E-08  2.947938E-10  2.201401E-11  2.391008E-15  2.104245E-17  1.041005E-19
 4.785000E+02  2.542581E-02  6.772402E-05  4.394348E-08  2.856668E-10  2.112354E-11  2.273454E-15  1.974674E-17  9.593532E-20
 4.790000E+02  2.539949E-02  6.737439E-05  4.322996E-08  2.768409E-10  2.027089E-11  2.161916E-15  1.853335E-17  8.842614E-20
 4.795000E+02  2.537322E-02  6.702732E-05  4.252952E-08  2.683058E-10  1.945438E-11  2.056074E-15  1.739691E-17  8.151899E-20
 4.800000E+02  2.534701E-02  6.668279E-05  4.184191E-08  2.600511E-10  1.867241E-11  1.955626E-15  1.633239E-17  7.516447E-20
 4.805000E+02  2.532084E-02  6.634077E-05  4.116687E-08  2.520673E-10  1.792345E-11  1.860287E-15  1.533509E-17  6.931735E-20
 4.810000E+02  2.529473E-02  6.600124E-05  4.050413E-08  2.443448E-10  1.720604E-11  1.769787E-15  1.440064E-17  6.393616E-20
 4.815000E+02  2.526868E-02  6.566418E-05  3.985345E-08  2.368745E-10  1.651880E-11  1.683870E-15  1.352497E-17  5.898292E-20
 4.820000E+02  2.524267E-02  6.532956E-05  3.921459E-08  2.296479E-10  1.586039E-11  1.602296E-15  1.270425E-17  5.442278E-20
 4.825000E+02  2.521672E-02  6.499737E-05  3.858731E-08  2.226564E-10  1.522955E-11  1.524836E-15  1.193495E-17  5.022383E-20
 4.830000E+02  2.519082E-02  6.466758E-05  3.797137E-08  2.158919E-10  1.462507E-11  1.451276E-15  1.121373E-17  4.635678E-20
 4.835000E+02  2.516497E-02  6.434016E-05  3.736656E-08  2.093466E-10  1.404580E-11  1.381412E-15  1.053751E-17  4.279478E-20
 4.840000E+02  2.513917E-02  6.401511E-05  3.677264E-08  2.030130E-10  1.349064E-11  1.315049E-15  9.903380E-18  3.951321E-20
 4.845000E+02  2.511343E-02  6.369239E-05  3.618940E-08  1.968838E-10  1.295853E-11  1.252007E-15  9.308650E-18  3.648946E-20
 4.850000E+02  2.508774E-02  6.337199E-05  3.561663E-08  1.909521E-10  1.244848E-11  1.192113E-15  8.750796E-18  3.370281E-20
 4.855000E+02  2.506210E-02  6.305388E-05  3.505412E-08  1.852110E-10  1.195953E-11  1.135203E-15  8.227459E-18  3.113422E-20
 4.860000E+02  2.503650E-02  6.273805E-05  3.450167E-08  1.796542E-10  1.149076E-11  1.081123E-15  7.736439E-18  2.876622E-20
 4.865000E+02  2.501097E-02  6.242447E-05  3.395907E-08  1.742753E-10  1.104131E-11  1.029727E-15  7.275678E-18  2.658279E-20
 4.870000E+02  2.498548E-02  6.211313E-05  3.342613E-08  1.690682E-10  1.061033E-11  9.808756E-16  6.843255E-18  2.456919E-20
 4.875000E+02  2.496004E-02  6.180401E-05  3.290266E-08  1.640273E-10  1.019704E-11  9.344391E-16  6.437372E-18  2.271190E-20
 4.880000E+02  2.493465E-02  6.149708E-05  3.238848E-08  1.591467E-10  9.800669E-12  8.902929E-16  6.056351E-18  2.099849E-20
 4.885000E+02  2.490932E-02  6.119232E-05  3.188340E-08  1.544212E-10  9.420498E-12  8.483198E-16  5.698621E-18  1.941757E-20
 4.890000E+02  2.488403E-02  6.088973E-05  3.138724E-08  1.498455E-10  9.055833E-12  8.084085E-16  5.362714E-18  1.795863E-20
 4.895000E+02  2.485880E-02  6.058927E-05  3.089984E-08  1.454146E-10  8.706010E-12  7.704539E-16  5.047258E-18  1.661204E-20
 4.900000E+02  2.483361E-02  6.029093E-05  3.042101E-08  1.411235E-10  8.370397E-12  7.343563E-16  4.750969E-18  1.536895E-20
 4.905000E+02  2.480848E-02  5.999469E-05  2.995059E-08  1.369677E-10  8.048389E-12  7.000211E-16  4.472646E-18  1.422120E-20
 4.910000E+02  2.478339E-02  5.970053E-05  2.948841E-08  1.329426E-10  7.739409E-12  6.673591E-16  4.211166E-18  1.316132E-20
 4.915000E+02  2.475836E-02  5.940844E-05  2.903432E-08  1.290438E-10  7.442905E-12  6.362854E-16  3.965478E-18  1.218241E-20
 4.920000E+02  2.473337E-02  5.911839E-05  2.858816E-08  1.252672E-10  7.158348E-12  6.067198E-16  3.734598E-18  1.127813E-20
 4.925000E+02  2.470844E-02  5.883037E-05  2.814978E-08  1.216086E-10  6.885235E-12  5.785862E-16  3.517606E-18  1.044267E-20
 4.930000E+02  2.468355E-02  5.854436E-05  2.771902E-08  1.180642E-10  6.623083E-12  5.518125E-16  3.313640E-18  9.670653E-21
 4.935000E+02  2.465871E-02  5.826034E-05  2.729574E-08  1.146301E-10  6.371432E-12  5.263303E-16  3.121893E-18  8.957151E-21
 4.940000E+02  2.463392E-02  5.797830E-05  2.687979E-08  1.113028E-10  6.129840E-12  5.020750E-16  2.941612E-18  8.297621E-21
 4.945000E+02  2.460918E-02  5.769822E-05  2.647104E-08  1.080787E-10  5.897887E-12  4.789850E-16  2.772088E-18  7.687881E-21
 4.950000E+02  2.458449E-02  5.742008E-05  2.606934E-08  1.049544E-10  5.675169E-12  4.570022E-16  2.612659E-18  7.124082E-21
 4.955000E+02  2.455985E-02  5.714387E-05  2.567456E-08  1.019266E-10  5.461302E-12  4.360714E-16  2.462706E-18  6.602678E-21
 4.960000E+02  2.453526E-02  5.686956E-05  2.528656E-08  9.899214E-11  5.255915E-12  4.161402E-16  2.321647E-18  6.120404E-21
 4.965000E+02  2.451071E-02  5.659714E-05  2.490523E-08  9.614802E-11  5.058658E-12  3.971590E-16  2.188938E-18  5.674252E-21
 4.970000E+02  2.448621E-02  5.632660E-05  2.453042E-08  9.339125E-11  4.869192E-12  3.790807E-16  2.064070E-18  5.261450E-21
 4.975000E+02  2.446177E-02  5.605792E-05  2.416203E-08  9.071899E-11  4.687196E-12  3.618607E-16  1.946563E-18  4.879446E-21
 4.980000E+02  2.443736E-02  5.579109E-05  2.379991E-08  8.812847E-11  4.512359E-12  3.454565E-16  1.835972E-18  4.525885E-21
 4.985000E+02  2.441301E-02  5.552608E-05  2.344397E-08  8.561706E-11  4.344388E-12  3.298279E-16  1.731875E-18  4.198597E-21
 4.990000E+02  2.438871E-02  5.526288E-05  2.309407E-08  8.318218E-11  4.183000E-12  3.149369E-16  1.633879E-18  3.895583E-21
 4.995000E+02  2.436445E-02  5.500148E-05  2.275011E-08  8.082135E-11  4.027924E-12  3.007472E-16  1.541615E-18  3.614998E-21
 5.000000E+02  2.434024E-02  5.474186E-05  2.241197E-08  7.853218E-11  3.878900E-12  2.872245E-16  1.454738E-18  3.355141E-21
