#         T/K            w1            w2            w3            w5
 4.757500E+02  2.565416E-02  9.723997E-06  1.211614E-10  8.384816E-16
 4.760000E+02  2.564064E-02  9.706937E-06  1.204524E-10  8.259354E-16
 4.762500E+02  2.562714E-02  9.689925E-06  1.197484E-10  8.135906E-16
 4.765000E+02  2.561365E-02  9.672963E-06  1.190493E-10  8.014436E-16
 4.767500E+02  2.560017E-02  9.656049E-06  1.183551E-10  7.894911E-16
 4.770000E+02  2.558671E-02  9.639184E-06  1.176656E-10  7.777299E-16
 4.772500E+02  2.557326E-02  9.622367E-06  1.169810E-10  7.661565E-16
 4.775000E+02  2.555983E-02  9.605599E-06  1.163011E-10  7.547680E-16
 4.777500E+02  2.554641E-02  9.588879E-06  1.156258E-10  7.435610E-16
 4.780000E+02  2.553300E-02  9.572207E-06  1.149553E-10  7.325325E-16
 4.782500E+02  2.551961E-02  9.555583E-06  1.142893E-10  7.216795E-16
 4.785000E+02  2.550623E-02  9.539006E-06  1.136280E-10  7.109990E-16
 4.787500E+02  2.549287E-02  9.522477E-06  1.129712E-10  7.004881E-16
 4.790000E+02  2.547952E-02  9.505995E-06  1.123189E-10  6.901440E-16
 4.792500E+02  2.546619E-02  9.489560E-06  1.116711E-10  6.799637E-16
 4.795000E+02  2.545286E-02  9.473172E-06  1.110278E-10  6.699446E-16
 4.797500E+02  2.543956E-02  9.456831E-06  1.103889E-10  6.600840E-16
 4.800000E+02  2.542626E-02  9.440536E-06  1.097543E-10  6.503790E-16
 4.802500E+02  2.541298E-02  9.424287E-06  1.091241E-10  6.408273E-16
 4.805000E+02  2.539972E-02  9.408085E-06  1.084982E-10  6.314260E-16
 4.807500E+02  2.538647E-02  9.391929E-06  1.078766E-10  6.221728E-16
 4.810000E+02  2.537323E-02  9.375819E-06  1.072592E-10  6.130652E-16
 4.812500E+02  2.536000E-02  9.359754E-06  1.066460E-10  6.041007E-16
 4.815000E+02  2.534679E-02  9.343735E-06  1.060370E-10  5.952769E-16
 4.817500E+02  2.533360E-02  9.327762E-06  1.054321E-10  5.865914E-16
 4.820000E+02  2.532041E-02  9.311833E-06  1.048314E-10  5.780420E-16
 4.822500E+02  2.530724E-02  9.295950E-06  1.042347E-10  5.696264E-16
 4.825000E+02  2.529409E-02  9.280111E-06  1.036421E-10  5.613423E-16
 4.827500E+02  2.528095E-02  9.264317E-06  1.030535E-10  5.531876E-16
 4.830000E+02  2.526782E-02  9.248568E-06  1.024689E-10  5.451601E-16
 4.832500E+02  2.525470E-02  9.232863E-06  1.018882E-10  5.372577E-16
 4.835000E+02  2.524160E-02  9.217202E-06  1.013115E-10  5.294783E-16
 4.837500E+02  2.522852E-02  9.201586E-06  1.007386E-10  5.218199E-16
 4.840000E+02  2.521544E-02  9.186013E-06  1.001696E-10  5.142804E-16
 4.842500E+02  2.520238E-02  9.170484E-06  9.960450E-11  5.068579E-16
 4.845000E+02  2.518933E-02  9.154998E-06  9.904315E-11  4.995505E-16
 4.847500E+02  2.517630E-02  9.139556E-06  9.848558E-11  4.923563E-16
 4.850000E+02  2.516328E-02  9.124158E-06  9.793175E-11  4.852734E-16
 4.852500E+02  2.515028E-02  9.108802E-06  9.738164E-11  4.782999E-16
 4.855000E+02  2.513728E-02  9.093489E-06  9.683522E-11  4.714340E-16
 4.857500E+02  2.512430E-02  9.078219E-06  9.629245E-11  4.646741E-16
 4.860000E+02  2.511134E-02  9.062992E-06  9.575332E-11  4.580183E-16
 4.862500E+02  2.509839E-02  9.047807E-06  9.521779E-11  4.514649E-16
 4.865000E+02  2.508545E-02  9.032665E-06  9.468584E-11  4.450122E-16
 4.867500E+02  2.507252E-02  9.017564E-06  9.415744E-11  4.386587E-16
 4.870000E+02  2.505961E-02  9.002506E-06  9.363256E-11  4.324027E-16
 4.872500E+02  2.504671E-02  8.987489E-06  9.311117E-11  4.262425E-16
 4.875000E+02  2.503382E-02  8.972515E-06  9.259325E-11  4.201766E-16
 4.877500E+02  2.502095E-02  8.957582E-06  9.207877E-11  4.142035E-16
 4.880000E+02  2.500809E-02  8.942690E-06  9.156771E-11  4.083217E-16
 4.882500E+02  2.499525E-02  8.927839E-06  9.106003E-11  4.025297E-16
 4.885000E+02  2.498241E-02  8.913030E-06  9.055572E-11  3.968259E-16
 4.887500E+02  2.496959E-02  8.898262E-06  9.005475E-11  3.912091E-16
 4.890000E+02  2.495679E-02  8.883534E-06  8.955709E-11  3.856777E-16
 4.892500E+02  2.494399E-02  8.868847E-06  8.906272E-11  3.802304E-16
 4.895000E+02  2.493121E-02  8.854201E-06  8.857161E-11  3.748658E-16
 4.897500E+02  2.491845E-02  8.839595E-06  8.808374E-11  3.695825E-16
 4.900000E+02  2.490569E-02  8.825029E-06  8.759909E-11  3.643794E-16
 4.902500E+02  2.489295E-02  8.810503E-06  8.711762E-11  3.592550E-16
 4.905000E+02  2.488022E-02  8.796018E-06  8.663932E-11  3.542081E-16
 4.907500E+02  2.486751E-02  8.781572E-06  8.616416E-11  3.492374E-16
 4.910000E+02  2.485481E-02  8.767166E-06  8.569211E-11  3.443417E-16
 4.912500E+02  2.484212E-02  8.752799E-06  8.522316E-11  3.395199E-16
 4.915000E+02  2.482944E-02  8.738472E-06  8.475728E-11  3.347706E-16
 4.917500E+02  2.481678E-02  8.724184E-06  8.429445E-11  3.300929E-16
 4.920000E+02  2.480413E-02  8.709935E-06  8.383465E-11  3.254854E-16
 4.922500E+02  2.479149E-02  8.695725E-06  8.337784E-11  3.209471E-16
 4.925000E+02  2.477887E-02  8.681554E-06  8.292402E-11  3.164769E-16
 4.927500E+02  2.476625E-02  8.667421E-06  8.247315E-11  3.120736E-16
 4.930000E+02  2.475366E-02  8.653328E-06  8.202522E-11  3.077362E-16
 4.932500E+02  2.474107E-02  8.639272E-06  8.158021E-11  3.034638E-16
 4.935000E+02  2.472850E-02  8.625255E-06  8.113808E-11  2.992551E-16
 4.937500E+02  2.471594E-02  8.611276E-06  8.069882E-11  2.951092E-16
 4.940000E+02  2.470339E-02  8.597335E-06  8.026242E-11  2.910251E-16
 4.942500E+02  2.469085E-02  8.583432E-06  7.982884E-11  2.870019E-16
 4.945000E+02  2.467833E-02  8.569566E-06  7.939806E-11  2.830385E-16
 4.947500E+02  2.466582E-02  8.555739E-06  7.897008E-11  2.791340E-16
 4.950000E+02  2.465333E-02  8.541948E-06  7.854485E-11  2.752875E-16
 4.952500E+02  2.464084E-02  8.528195E-06  7.812238E-11  2.714980E-16
 4.955000E+02  2.462837E-02  8.514480E-06  7.770262E-11  2.677646E-16
 4.957500E+02  2.461591E-02  8.500801E-06  7.728557E-11  2.640866E-16
 4.960000E+02  2.460347E-02  8.487159E-06  7.687121E-11  2.604629E-16
 4.962500E+02  2.459103E-02  8.473554E-06  7.645951E-11  2.568927E-16
 4.965000E+02  2.457861E-02  8.459986E-06  7.605045E-11  2.533752E-16
 4.967500E+02  2.456620E-02  8.446455E-06  7.564402E-11  2.499095E-16
 4.970000E+02  2.455381E-02  8.432960E-06  7.524019E-11  2.464949E-16
 4.972500E+02  2.454142E-02  8.419501E-06  7.483895E-11  2.431306E-16
 4.975000E+02  2.452905E-02  8.406078E-06  7.444027E-11  2.398156E-16
 4.977500E+02  2.451670E-02  8.392691E-06  7.404415E-11  2.365494E-16
 4.980000E+02  2.450435E-02  8.379341E-06  7.365055E-11  2.333310E-16
 4.982500E+02  2.449202E-02  8.366026E-06  7.325947E-11  2.301598E-16
 4.985000E+02  2.447970E-02  8.352747E-06  7.287088E-11  2.270350E-16
 4.987500E+02  2.446739E-02  8.339503E-06  7.248476E-11  2.239559E-16
 4.990000E+02  2.445509E-02  8.326295E-06  7.210110E-11  2.209217E-16
 4.992500E+02  2.444281E-02  8.313122E-06  7.171988E-11  2.179319E-16
 4.995000E+02  2.443054E-02  8.299984E-06  7.134108E-11  2.149856E-16
 4.997500E+02  2.441828E-02  8.286882E-06  7.096468E-11  2.120822E-16
 5.000000E+02  2.440603E-02  8.273814E-06  7.059067E-11  2.092211E-16
