#         T/K            w1            w2            w3            w5
 4.327500E+02  9.990376E-01  9.623177E-04  3.929411E-08  2.608705E-12
 4.330000E+02  9.990392E-01  9.608087E-04  3.903639E-08  2.562664E-12
 4.332500E+02  9.990407E-01  9.593043E-04  3.878068E-08  2.517490E-12
 4.335000E+02  9.990422E-01  9.578044E-04  3.852696E-08  2.473166E-12
 4.337500E+02  9.990437E-01  9.563091E-04  3.827522E-08  2.429675E-12
 4.340000E+02  9.990451E-01  9.548183E-04  3.802543E-08  2.387000E-12
 4.342500E+02  9.990466E-01  9.533319E-04  3.777759E-08  2.345126E-12
 4.345000E+02  9.990481E-01  9.518501E-04  3.753167E-08  2.304036E-12
 4.347500E+02  9.990496E-01  9.503727E-04  3.728766E-08  2.263715E-12
 4.350000E+02  9.990511E-01  9.488997E-04  3.704553E-08  2.224147E-12
 4.352500E+02  9.990525E-01  9.474312E-04  3.680528E-08  2.185317E-12
 4.355000E+02  9.990540E-01  9.459671E-04  3.656689E-08  2.147212E-12
 4.357500E+02  9.990555E-01  9.445073E-04  3.633033E-08  2.109816E-12
 4.360000E+02  9.990569E-01  9.430520E-04  3.609560E-08  2.073116E-12
 4.362500E+02  9.990584E-01  9.416010E-04  3.586268E-08  2.037097E-12
 4.365000E+02  9.990598E-01  9.401543E-04  3.563155E-08  2.001747E-12
 4.367500E+02  9.990613E-01  9.387119E-04  3.540219E-08  1.967052E-12
 4.370000E+02  9.990627E-01  9.372739E-04  3.517460E-08  1.933000E-12
 4.372500E+02  9.990641E-01  9.358401E-04  3.494875E-08  1.899577E-12
 4.375000E+02  9.990656E-01  9.344106E-04  3.472463E-08  1.866771E-12
 4.377500E+02  9.990670E-01  9.329854E-04  3.450222E-08  1.834571E-12
 4.380000E+02  9.990684E-01  9.315644E-04  3.428151E-08  1.802964E-12
 4.382500E+02  9.990698E-01  9.301476E-04  3.406249E-08  1.771939E-12
 4.385000E+02  9.990712E-01  9.287350E-04  3.384514E-08  1.741485E-12
 4.387500E+02  9.990726E-01  9.273266E-04  3.362944E-08  1.711589E-12
 4.390000E+02  9.990740E-01  9.259224E-04  3.341538E-08  1.682243E-12
 4.392500E+02  9.990754E-01  9.245224E-04  3.320295E-08  1.653433E-12
 4.395000E+02  9.990768E-01  9.231265E-04  3.299213E-08  1.625152E-12
 4.397500E+02  9.990782E-01  9.217347E-04  3.278291E-08  1.597387E-12
 4.400000E+02  9.990796E-01  9.203470E-04  3.257528E-08  1.570129E-12
 4.402500E+02  9.990810E-01  9.189634E-04  3.236921E-08  1.543368E-12
 4.405000E+02  9.990824E-01  9.175839E-04  3.216470E-08  1.517095E-12
 4.407500E+02  9.990838E-01  9.162084E-04  3.196174E-08  1.491300E-12
 4.410000E+02  9.990851E-01  9.148370E-04  3.176031E-08  1.465973E-12
 4.412500E+02  9.990865E-01  9.134697E-04  3.156039E-08  1.441107E-12
 4.415000E+02  9.990879E-01  9.121063E-04  3.136198E-08  1.416691E-12
 4.417500E+02  9.990892E-01  9.107469E-04  3.116506E-08  1.392718E-12
 4.420000E+02  9.990906E-01  9.093916E-04  3.096961E-08  1.369178E-12
 4.422500E+02  9.990919E-01  9.080402E-04  3.077563E-08  1.346064E-12
 4.425000E+02  9.990933E-01  9.066927E-04  3.058311E-08  1.323367E-12
 4.427500E+02  9.990946E-01  9.053492E-04  3.039203E-08  1.301080E-12
 4.430000E+02  9.990960E-01  9.040096E-04  3.020237E-08  1.279194E-12
 4.432500E+02  9.990973E-01  9.026740E-04  3.001413E-08  1.257701E-12
 4.435000E+02  9.990986E-01  9.013422E-04  2.982729E-08  1.236595E-12
 4.437500E+02  9.991000E-01  9.000143E-04  2.964185E-08  1.215868E-12
 4.440000E+02  9.991013E-01  8.986903E-04  2.945778E-08  1.195512E-12
 4.442500E+02  9.991026E-01  8.973701E-04  2.927508E-08  1.175521E-12
 4.445000E+02  9.991039E-01  8.960537E-04  2.909374E-08  1.155887E-12
 4.447500E+02  9.991052E-01  8.947412E-04  2.891375E-08  1.136604E-12
 4.450000E+02  9.991065E-01  8.934325E-04  2.873508E-08  1.117665E-12
 4.452500E+02  9.991078E-01  8.921276E-04  2.855774E-08  1.099064E-12
 4.455000E+02  9.991091E-01  8.908264E-04  2.838171E-08  1.080794E-12
 4.457500E+02  9.991104E-01  8.895291E-04  2.820698E-08  1.062849E-12
 4.460000E+02  9.991117E-01  8.882354E-04  2.803354E-08  1.045223E-12
 4.462500E+02  9.991130E-01  8.869455E-04  2.786138E-08  1.027910E-12
 4.465000E+02  9.991143E-01  8.856594E-04  2.769048E-08  1.010904E-12
 4.467500E+02  9.991156E-01  8.843769E-04  2.752084E-08  9.941985E-13
 4.470000E+02  9.991169E-01  8.830982E-04  2.735245E-08  9.777886E-13
 4.472500E+02  9.991181E-01  8.818231E-04  2.718529E-08  9.616687E-13
 4.475000E+02  9.991194E-01  8.805517E-04  2.701936E-08  9.458332E-13
 4.477500E+02  9.991207E-01  8.792839E-04  2.685464E-08  9.302769E-13
 4.480000E+02  9.991220E-01  8.780198E-04  2.669112E-08  9.149944E-13
 4.482500E+02  9.991232E-01  8.767593E-04  2.652880E-08  8.999807E-13
 4.485000E+02  9.991245E-01  8.755024E-04  2.636766E-08  8.852307E-13
 4.487500E+02  9.991257E-01  8.742491E-04  2.620770E-08  8.707396E-13
 4.490000E+02  9.991270E-01  8.729994E-04  2.604890E-08  8.565024E-13
 4.492500E+02  9.991282E-01  8.717533E-04  2.589126E-08  8.425145E-13
 4.495000E+02  9.991295E-01  8.705107E-04  2.573476E-08  8.287711E-13
 4.497500E+02  9.991307E-01  8.692717E-04  2.557940E-08  8.152679E-13
 4.500000E+02  9.991319E-01  8.680362E-04  2.542516E-08  8.020002E-13
 4.502500E+02  9.991332E-01  8.668043E-04  2.527204E-08  7.889638E-13
 4.505000E+02  9.991344E-01  8.655758E-04  2.512003E-08  7.761544E-13
 4.507500E+02  9.991356E-01  8.643508E-04  2.496912E-08  7.635676E-13
 4.510000E+02  9.991368E-01  8.631294E-04  2.481929E-08  7.511996E-13
 4.512500E+02  9.991381E-01  8.619113E-04  2.467055E-08  7.390460E-13
 4.515000E+02  9.991393E-01  8.606968E-04  2.452288E-08  7.271032E-13
 4.517500E+02  9.991405E-01  8.594857E-04  2.437626E-08  7.153670E-13
 4.520000E+02  9.991417E-01  8.582780E-04  2.423071E-08  7.038339E-13
 4.522500E+02  9.991429E-01  8.570737E-04  2.408619E-08  6.924999E-13
 4.525000E+02  9.991441E-01  8.558728E-04  2.394272E-08  6.813614E-13
 4.527500E+02  9.991453E-01  8.546754E-04  2.380027E-08  6.704149E-13
 4.530000E+02  9.991465E-01  8.534813E-04  2.365884E-08  6.596569E-13
 4.532500E+02  9.991477E-01  8.522905E-04  2.351842E-08  6.490839E-13
 4.535000E+02  9.991489E-01  8.511032E-04  2.337900E-08  6.386924E-13
 4.537500E+02  9.991501E-01  8.499192E-04  2.324058E-08  6.284792E-13
 4.540000E+02  9.991512E-01  8.487385E-04  2.310314E-08  6.184411E-13
 4.542500E+02  9.991524E-01  8.475611E-04  2.296669E-08  6.085748E-13
 4.545000E+02  9.991536E-01  8.463870E-04  2.283120E-08  5.988772E-13
 4.547500E+02  9.991548E-01  8.452162E-04  2.269667E-08  5.893453E-13
 4.550000E+02  9.991559E-01  8.440487E-04  2.256310E-08  5.799759E-13
 4.552500E+02  9.991571E-01  8.428845E-04  2.243047E-08  5.707663E-13
 4.555000E+02  9.991583E-01  8.417235E-04  2.229879E-08  5.617134E-13
 4.557500E+02  9.991594E-01  8.405658E-04  2.216803E-08  5.528145E-13
 4.560000E+02  9.991606E-01  8.394113E-04  2.203820E-08  5.440667E-13
 4.562500E+02  9.991617E-01  8.382601E-04  2.190928E-08  5.354674E-13
 4.565000E+02  9.991629E-01  8.371120E-04  2.178128E-08  5.270137E-13
 4.567500E+02  9.991640E-01  8.359672E-04  2.165417E-08  5.187032E-13
 4.570000E+02  9.991652E-01  8.348255E-04  2.152796E-08  5.105333E-13
 4.572500E+02  9.991663E-01  8.336870E-04  2.140263E-08  5.025013E-13
 4.575000E+02  9.991674E-01  8.325517E-04  2.127819E-08  4.946048E-13
 4.577500E+02  9.991686E-01  8.314196E-04  2.115461E-08  4.868415E-13
 4.580000E+02  9.991697E-01  8.302905E-04  2.103191E-08  4.792088E-13
 4.582500E+02  9.991708E-01  8.291647E-04  2.091006E-08  4.717045E-13
 4.585000E+02  9.991719E-01  8.280419E-04  2.078906E-08  4.643262E-13
 4.587500E+02  9.991731E-01  8.269222E-04  2.066890E-08  4.570718E-13
 4.590000E+02  9.991742E-01  8.258057E-04  2.054959E-08  4.499389E-13
 4.592500E+02  9.991753E-01  8.246922E-04  2.043110E-08  4.429255E-13
 4.595000E+02  9.991764E-01  8.235818E-04  2.031344E-08  4.360293E-13
 4.597500E+02  9.991775E-01  8.224744E-04  2.019660E-08  4.292484E-13
 4.600000E+02  9.991786E-01  8.213702E-04  2.008057E-08  4.225806E-13
 4.602500E+02  9.991797E-01  8.202689E-04  1.996534E-08  4.160240E-13
 4.605000E+02  9.991808E-01  8.191707E-04  1.985091E-08  4.095765E-13
 4.607500E+02  9.991819E-01  8.180755E-04  1.973728E-08  4.032362E-13
 4.610000E+02  9.991830E-01  8.169833E-04  1.962443E-08  3.970013E-13
 4.612500E+02  9.991841E-01  8.158942E-04  1.951236E-08  3.908699E-13
 4.615000E+02  9.991852E-01  8.148080E-04  1.940106E-08  3.848401E-13
 4.617500E+02  9.991863E-01  8.137247E-04  1.929053E-08  3.789101E-13
 4.620000E+02  9.991873E-01  8.126445E-04  1.918076E-08  3.730782E-13
 4.622500E+02  9.991884E-01  8.115672E-04  1.907174E-08  3.673427E-13
 4.625000E+02  9.991895E-01  8.104929E-04  1.896348E-08  3.617018E-13
 4.627500E+02  9.991906E-01  8.094215E-04  1.885596E-08  3.561540E-13
 4.630000E+02  9.991916E-01  8.083530E-04  1.874917E-08  3.506975E-13
 4.632500E+02  9.991927E-01  8.072874E-04  1.864312E-08  3.453307E-13
 4.635000E+02  9.991938E-01  8.062247E-04  1.853779E-08  3.400522E-13
 4.637500E+02  9.991948E-01  8.051650E-04  1.843318E-08  3.348602E-13
 4.640000E+02  9.991959E-01  8.041081E-04  1.832928E-08  3.297534E-13
 4.642500E+02  9.991969E-01  8.030541E-04  1.822610E-08  3.247303E-13
 4.645000E+02  9.991980E-01  8.020029E-04  1.812361E-08  3.197893E-13
 4.647500E+02  9.991990E-01  8.009546E-04  1.802183E-08  3.149291E-13
 4.650000E+02  9.992001E-01  7.999092E-04  1.792074E-08  3.101482E-13
 4.652500E+02  9.992011E-01  7.988666E-04  1.782033E-08  3.054452E-13
 4.655000E+02  9.992022E-01  7.978268E-04  1.772060E-08  3.008189E-13
 4.657500E+02  9.992032E-01  7.967898E-04  1.762155E-08  2.962678E-13
 4.660000E+02  9.992042E-01  7.957556E-04  1.752317E-08  2.917907E-13
 4.662500E+02  9.992053E-01  7.947243E-04  1.742546E-08  2.873863E-13
 4.665000E+02  9.992063E-01  7.936957E-04  1.732840E-08  2.830534E-13
 4.667500E+02  9.992073E-01  7.926698E-04  1.723200E-08  2.787906E-13
 4.670000E+02  9.992083E-01  7.916468E-04  1.713625E-08  2.745968E-13
 4.672500E+02  9.992094E-01  7.906265E-04  1.704115E-08  2.704708E-13
 4.675000E+02  9.992104E-01  7.896089E-04  1.694668E-08  2.664114E-13
 4.677500E+02  9.992114E-01  7.885941E-04  1.685285E-08  2.624174E-13
 4.680000E+02  9.992124E-01  7.875820E-04  1.675965E-08  2.584879E-13
 4.682500E+02  9.992134E-01  7.865726E-04  1.666708E-08  2.546216E-13
 4.685000E+02  9.992144E-01  7.855660E-04  1.657512E-08  2.508174E-13
 4.687500E+02  9.992154E-01  7.845620E-04  1.648378E-08  2.470743E-13
 4.690000E+02  9.992164E-01  7.835607E-04  1.639305E-08  2.433913E-13
 4.692500E+02  9.992174E-01  7.825621E-04  1.630293E-08  2.397673E-13
 4.695000E+02  9.992184E-01  7.815662E-04  1.621341E-08  2.362013E-13
 4.697500E+02  9.992194E-01  7.805729E-04  1.612448E-08  2.326923E-13
 4.700000E+02  9.992204E-01  7.795823E-04  1.603615E-08  2.292394E-13
 4.702500E+02  9.992214E-01  7.785943E-04  1.594841E-08  2.258415E-13
 4.705000E+02  9.992224E-01  7.776089E-04  1.586124E-08  2.224978E-13
 4.707500E+02  9.992234E-01  7.766262E-04  1.577466E-08  2.192074E-13
 4.710000E+02  9.992243E-01  7.756461E-04  1.568865E-08  2.159693E-13
 4.712500E+02  9.992253E-01  7.746686E-04  1.560321E-08  2.127826E-13
 4.715000E+02  9.992263E-01  7.736937E-04  1.551833E-08  2.096465E-13
 4.717500E+02  9.992273E-01  7.727214E-04  1.543402E-08  2.065601E-13
 4.720000E+02  9.992282E-01  7.717517E-04  1.535026E-08  2.035226E-13
 4.722500E+02  9.992292E-01  7.707845E-04  1.526705E-08  2.005331E-13
 4.725000E+02  9.992302E-01  7.698199E-04  1.518440E-08  1.975908E-13
 4.727500E+02  9.992311E-01  7.688578E-04  1.510228E-08  1.946950E-13
 4.730000E+02  9.992321E-01  7.678983E-04  1.502071E-08  1.918449E-13
 4.732500E+02  9.992330E-01  7.669413E-04  1.493967E-08  1.890396E-13
 4.735000E+02  9.992340E-01  7.659869E-04  1.485917E-08  1.862785E-13
 4.737500E+02  9.992350E-01  7.650350E-04  1.477919E-08  1.835608E-13
 4.740000E+02  9.992359E-01  7.640855E-04  1.469973E-08  1.808857E-13
 4.742500E+02  9.992368E-01  7.631386E-04  1.462080E-08  1.782526E-13
 4.745000E+02  9.992378E-01  7.621942E-04  1.454238E-08  1.756607E-13
 4.747500E+02  9.992387E-01  7.612523E-04  1.446447E-08  1.731094E-13
 4.750000E+02  9.992397E-01  7.603128E-04  1.438707E-08  1.705980E-13
 4.752500E+02  9.992406E-01  7.593758E-04  1.431018E-08  1.681258E-13
 4.755000E+02  9.992415E-01  7.584412E-04  1.423379E-08  1.656921E-13
 4.757500E+02  9.992425E-01  7.575091E-04  1.415789E-08  1.632964E-13
 4.760000E+02  9.992434E-01  7.565795E-04  1.408248E-08  1.609380E-13
 4.762500E+02  9.992443E-01  7.556523E-04  1.400757E-08  1.586162E-13
 4.765000E+02  9.992453E-01  7.547275E-04  1.393314E-08  1.563305E-13
 4.767500E+02  9.992462E-01  7.538051E-04  1.385919E-08  1.540802E-13
 4.770000E+02  9.992471E-01  7.528851E-04  1.378572E-08  1.518648E-13
 4.772500E+02  9.992480E-01  7.519676E-04  1.371272E-08  1.496838E-13
 4.775000E+02  9.992489E-01  7.510524E-04  1.364020E-08  1.475364E-13
 4.777500E+02  9.992498E-01  7.501396E-04  1.356814E-08  1.454222E-13
 4.780000E+02  9.992508E-01  7.492292E-04  1.349655E-08  1.433407E-13
 4.782500E+02  9.992517E-01  7.483211E-04  1.342542E-08  1.412912E-13
 4.785000E+02  9.992526E-01  7.474154E-04  1.335474E-08  1.392733E-13
 4.787500E+02  9.992535E-01  7.465121E-04  1.328452E-08  1.372865E-13
 4.790000E+02  9.992544E-01  7.456111E-04  1.321475E-08  1.353301E-13
 4.792500E+02  9.992553E-01  7.447125E-04  1.314543E-08  1.334038E-13
 4.795000E+02  9.992562E-01  7.438161E-04  1.307655E-08  1.315071E-13
 4.797500E+02  9.992571E-01  7.429221E-04  1.300811E-08  1.296394E-13
 4.800000E+02  9.992580E-01  7.420304E-04  1.294011E-08  1.278002E-13
 4.802500E+02  9.992588E-01  7.411411E-04  1.287254E-08  1.259892E-13
 4.805000E+02  9.992597E-01  7.402540E-04  1.280540E-08  1.242058E-13
 4.807500E+02  9.992606E-01  7.393692E-04  1.273869E-08  1.224497E-13
 4.810000E+02  9.992615E-01  7.384866E-04  1.267241E-08  1.207202E-13
 4.812500E+02  9.992624E-01  7.376064E-04  1.260654E-08  1.190172E-13
 4.815000E+02  9.992633E-01  7.367284E-04  1.254110E-08  1.173400E-13
 4.817500E+02  9.992641E-01  7.358527E-04  1.247607E-08  1.156882E-13
 4.820000E+02  9.992650E-01  7.349792E-04  1.241145E-08  1.140616E-13
 4.822500E+02  9.992659E-01  7.341080E-04  1.234724E-08  1.124595E-13
 4.825000E+02  9.992667E-01  7.332390E-04  1.228344E-08  1.108818E-13
 4.827500E+02  9.992676E-01  7.323723E-04  1.222004E-08  1.093279E-13
 4.830000E+02  9.992685E-01  7.315078E-04  1.215704E-08  1.077975E-13
 4.832500E+02  9.992693E-01  7.306454E-04  1.209443E-08  1.062901E-13
 4.835000E+02  9.992702E-01  7.297853E-04  1.203222E-08  1.048055E-13
 4.837500E+02  9.992711E-01  7.289274E-04  1.197041E-08  1.033433E-13
 4.840000E+02  9.992719E-01  7.280717E-04  1.190898E-08  1.019030E-13
 4.842500E+02  9.992728E-01  7.272182E-04  1.184794E-08  1.004844E-13
 4.845000E+02  9.992736E-01  7.263668E-04  1.178728E-08  9.908711E-14
 4.847500E+02  9.992745E-01  7.255176E-04  1.172700E-08  9.771075E-14
 4.850000E+02  9.992753E-01  7.246706E-04  1.166709E-08  9.635501E-14
 4.852500E+02  9.992762E-01  7.238257E-04  1.160756E-08  9.501956E-14
 4.855000E+02  9.992770E-01  7.229830E-04  1.154841E-08  9.370408E-14
 4.857500E+02  9.992778E-01  7.221425E-04  1.148962E-08  9.240823E-14
 4.860000E+02  9.992787E-01  7.213040E-04  1.143120E-08  9.113172E-14
 4.862500E+02  9.992795E-01  7.204677E-04  1.137314E-08  8.987423E-14
 4.865000E+02  9.992804E-01  7.196335E-04  1.131545E-08  8.863546E-14
 4.867500E+02  9.992812E-01  7.188015E-04  1.125811E-08  8.741510E-14
 4.870000E+02  9.992820E-01  7.179715E-04  1.120113E-08  8.621288E-14
 4.872500E+02  9.992828E-01  7.171436E-04  1.114451E-08  8.502850E-14
 4.875000E+02  9.992837E-01  7.163179E-04  1.108823E-08  8.386167E-14
 4.877500E+02  9.992845E-01  7.154942E-04  1.103230E-08  8.271212E-14
 4.880000E+02  9.992853E-01  7.146726E-04  1.097672E-08  8.157958E-14
 4.882500E+02  9.992861E-01  7.138530E-04  1.092148E-08  8.046377E-14
 4.885000E+02  9.992870E-01  7.130356E-04  1.086658E-08  7.936443E-14
 4.887500E+02  9.992878E-01  7.122202E-04  1.081202E-08  7.828130E-14
 4.890000E+02  9.992886E-01  7.114068E-04  1.075780E-08  7.721413E-14
 4.892500E+02  9.992894E-01  7.105955E-04  1.070391E-08  7.616266E-14
 4.895000E+02  9.992902E-01  7.097863E-04  1.065035E-08  7.512665E-14
 4.897500E+02  9.992910E-01  7.089790E-04  1.059713E-08  7.410585E-14
 4.900000E+02  9.992918E-01  7.081738E-04  1.054422E-08  7.310002E-14
 4.902500E+02  9.992926E-01  7.073706E-04  1.049164E-08  7.210894E-14
 4.905000E+02  9.992934E-01  7.065695E-04  1.043939E-08  7.113236E-14
 4.907500E+02  9.992942E-01  7.057703E-04  1.038745E-08  7.017006E-14
 4.910000E+02  9.992950E-01  7.049731E-04  1.033583E-08  6.922182E-14
 4.912500E+02  9.992958E-01  7.041780E-04  1.028453E-08  6.828742E-14
 4.915000E+02  9.992966E-01  7.033848E-04  1.023354E-08  6.736664E-14
 4.917500E+02  9.992974E-01  7.025936E-04  1.018286E-08  6.645926E-14
 4.920000E+02  9.992982E-01  7.018044E-04  1.013248E-08  6.556509E-14
 4.922500E+02  9.992990E-01  7.010171E-04  1.008242E-08  6.468391E-14
 4.925000E+02  9.992998E-01  7.002318E-04  1.003266E-08  6.381552E-14
 4.927500E+02  9.993005E-01  6.994484E-04  9.983197E-09  6.295973E-14
 4.930000E+02  9.993013E-01  6.986671E-04  9.934038E-09  6.211633E-14
 4.932500E+02  9.993021E-01  6.978876E-04  9.885175E-09  6.128514E-14
 4.935000E+02  9.993029E-01  6.971101E-04  9.836609E-09  6.046596E-14
 4.937500E+02  9.993037E-01  6.963345E-04  9.788336E-09  5.965862E-14
 4.940000E+02  9.993044E-01  6.955608E-04  9.740355E-09  5.886292E-14
 4.942500E+02  9.993052E-01  6.947891E-04  9.692663E-09  5.807869E-14
 4.945000E+02  9.993060E-01  6.940193E-04  9.645258E-09  5.730575E-14
 4.947500E+02  9.993067E-01  6.932513E-04  9.598139E-09  5.654392E-14
 4.950000E+02  9.993075E-01  6.924853E-04  9.551303E-09  5.579305E-14
 4.952500E+02  9.993083E-01  6.917212E-04  9.504749E-09  5.505294E-14
 4.955000E+02  9.993090E-01  6.909589E-04  9.458474E-09  5.432345E-14
 4.957500E+02  9.993098E-01  6.901986E-04  9.412476E-09  5.360441E-14
 4.960000E+02  9.993106E-01  6.894401E-04  9.366754E-09  5.289565E-14
 4.962500E+02  9.993113E-01  6.886835E-04  9.321306E-09  5.219703E-14
 4.965000E+02  9.993121E-01  6.879287E-04  9.276130E-09  5.150838E-14
 4.967500E+02  9.993128E-01  6.871758E-04  9.231223E-09  5.082955E-14
 4.970000E+02  9.993136E-01  6.864248E-04  9.186584E-09  5.016039E-14
 4.972500E+02  9.993143E-01  6.856756E-04  9.142212E-09  4.950076E-14
 4.975000E+02  9.993151E-01  6.849282E-04  9.098103E-09  4.885051E-14
 4.977500E+02  9.993158E-01  6.841827E-04  9.054257E-09  4.820950E-14
 4.980000E+02  9.993166E-01  6.834390E-04  9.010672E-09  4.757758E-14
 4.982500E+02  9.993173E-01  6.826971E-04  8.967345E-09  4.695462E-14
 4.985000E+02  9.993180E-01  6.819571E-04  8.924276E-09  4.634048E-14
 4.987500E+02  9.993188E-01  6.812188E-04  8.881461E-09  4.573502E-14
 4.990000E+02  9.993195E-01  6.804824E-04  8.838900E-09  4.513813E-14
 4.992500E+02  9.993202E-01  6.797477E-04  8.796591E-09  4.454966E-14
 4.995000E+02  9.993210E-01  6.790149E-04  8.754532E-09  4.396949E-14
 4.997500E+02  9.993217E-01  6.782838E-04  8.712721E-09  4.339749E-14
 5.000000E+02  9.993224E-01  6.775545E-04  8.671157E-09  4.283354E-14
